Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
8867,Bretz,3693,93.01%,0.87%,0.95%,0.30%,1.35%,3.52%
8875,Brittingham,3689,74.00%,21.23%,0.33%,0.33%,2.44%,1.68%
8887,Bisson,3685,92.29%,1.76%,0.33%,1.25%,2.33%,2.04%
8900,Brigman,3679,83.96%,7.99%,0.63%,2.58%,1.85%,2.99%
8904,Billington,3678,86.57%,8.73%,0.30%,0.30%,1.77%,2.34%
8914,Blumenthal,3673,94.88%,0.54%,0.71%,0.22%,1.06%,2.59%
8925,Broadwater,3667,74.61%,21.98%,(S),(S),1.72%,1.23%
8944,Blackmore,3660,82.57%,12.02%,0.60%,0.52%,1.53%,2.76%
8946,Blackstone,3659,79.83%,13.42%,0.57%,0.66%,2.65%,2.87%
8975,Bresnahan,3646,95.23%,(S),0.80%,(S),1.23%,2.30%
8977,Bolick,3645,95.83%,0.69%,0.69%,0.19%,1.32%,1.29%
9026,Batt,3622,87.88%,2.29%,1.88%,1.68%,1.63%,4.64%
9029,Barthel,3620,91.44%,3.70%,(S),(S),0.94%,3.12%
9058,Beckmann,3608,94.79%,(S),0.72%,(S),1.00%,3.13%
9066,Broadbent,3605,94.40%,1.14%,0.58%,0.58%,1.55%,1.75%
9074,Buettner,3602,96.09%,0.33%,0.69%,0.36%,0.97%,1.55%
9080,Bellows,3601,90.22%,5.00%,0.56%,0.33%,1.56%,2.33%
9085,Benning,3597,72.28%,22.49%,0.36%,0.22%,2.89%,1.75%
9108,Brack,3588,84.34%,9.36%,0.89%,0.47%,2.01%,2.93%
9118,Berard,3582,87.13%,6.95%,(S),(S),2.01%,3.04%
9119,Beene,3581,72.88%,20.05%,0.39%,1.90%,1.79%,2.99%
9119,Bolding,3581,74.36%,18.93%,0.31%,1.82%,1.73%,2.85%
9164,Boos,3562,94.95%,0.48%,0.87%,0.53%,1.26%,1.91%
9165,Blakeslee,3561,94.80%,0.34%,0.59%,0.45%,1.43%,2.39%
9224,Bozarth,3531,94.02%,0.20%,0.54%,0.82%,2.29%,2.12%
9227,Baugher,3529,95.49%,0.23%,0.85%,0.34%,1.64%,1.45%
9237,Bennet,3523,71.73%,19.93%,0.99%,1.79%,1.96%,3.60%
9237,Brokaw,3523,93.93%,0.99%,0.60%,0.43%,1.82%,2.24%
9245,Bogue,3521,90.83%,1.68%,1.05%,0.71%,1.85%,3.89%
9257,Bakke,3517,95.08%,0.37%,0.63%,0.77%,1.31%,1.85%
9258,Barna,3516,87.43%,0.68%,4.98%,0.26%,0.94%,5.72%
9262,Berkey,3515,94.54%,0.83%,0.71%,0.40%,1.28%,2.25%
9314,Bish,3495,93.99%,2.29%,0.54%,0.17%,1.26%,1.75%
9338,Bukowski,3487,95.04%,0.40%,0.52%,0.63%,0.83%,2.58%
9338,Bomar,3487,75.02%,18.84%,0.54%,0.23%,1.43%,3.93%
9384,Bova,3465,93.74%,1.41%,0.40%,0.63%,1.53%,2.28%
9393,Byington,3463,91.63%,0.35%,0.38%,3.58%,1.39%,2.69%
9395,Borton,3461,81.77%,2.20%,1.50%,0.61%,1.44%,12.48%
9399,Brunette,3459,90.58%,1.59%,0.75%,2.25%,1.79%,3.04%
9421,Berens,3452,95.05%,0.93%,0.46%,0.49%,1.39%,1.68%
9427,Bulger,3450,84.72%,10.46%,0.52%,0.23%,1.33%,2.72%
9433,Bork,3448,93.76%,0.99%,1.28%,0.35%,1.45%,2.18%
9433,Balogh,3448,93.94%,0.41%,1.19%,0.23%,1.16%,3.07%
9440,Bradberry,3446,77.95%,17.27%,0.35%,0.64%,2.15%,1.65%
9444,Blomquist,3445,95.76%,0.26%,0.35%,0.49%,0.93%,2.21%
9446,Berge,3444,93.47%,0.78%,0.61%,0.23%,1.22%,3.69%
9458,Banning,3440,92.41%,1.40%,0.52%,0.84%,1.22%,3.60%
9458,Borrelli,3440,93.02%,0.32%,(S),(S),1.22%,5.06%
9496,Bye,3423,93.43%,1.67%,0.88%,0.29%,2.10%,1.64%
9501,Beery,3421,93.39%,2.66%,0.44%,0.32%,1.29%,1.90%
9506,Buckland,3419,93.30%,1.75%,0.73%,0.70%,1.35%,2.16%
9535,Brickey,3409,93.55%,2.26%,0.38%,0.56%,1.97%,1.29%
9539,Bugg,3408,74.77%,18.98%,0.44%,1.23%,2.76%,1.82%
9557,Braga,3402,82.72%,1.41%,7.11%,0.15%,1.94%,6.67%
9570,Beacham,3396,67.87%,26.03%,0.53%,0.41%,2.83%,2.33%
9583,Bakker,3392,92.90%,2.77%,(S),(S),1.27%,2.27%
9587,Baty,3391,84.28%,8.76%,1.03%,0.94%,2.48%,2.51%
9592,Bicknell,3389,93.07%,1.53%,0.50%,0.71%,1.45%,2.74%
9598,Bolger,3385,91.23%,4.82%,0.77%,0.21%,0.92%,2.07%
9615,Blakeman,3380,93.82%,0.95%,0.56%,0.27%,2.07%,2.34%
9615,Backer,3380,91.39%,4.32%,0.71%,0.59%,1.24%,1.75%
9624,Benedetto,3375,91.73%,(S),1.19%,(S),1.30%,5.16%
9646,Bash,3364,84.87%,7.05%,3.15%,0.18%,1.84%,2.91%
9648,Belmont,3363,75.97%,7.85%,0.80%,0.62%,1.72%,13.02%
9679,Berardi,3354,95.62%,(S),0.51%,(S),0.81%,2.80%
9687,Boltz,3350,93.61%,0.57%,0.72%,0.99%,1.22%,2.90%
9698,Brough,3345,93.72%,0.72%,0.60%,0.90%,1.85%,2.21%
9751,Bainbridge,3324,93.92%,1.05%,0.42%,1.14%,1.65%,1.81%
9767,Bjork,3317,94.94%,0.69%,0.66%,0.30%,1.48%,1.93%
9818,Batey,3298,74.62%,19.35%,0.55%,0.49%,2.40%,2.61%
9845,Buzzard,3287,87.50%,0.76%,0.82%,5.78%,2.95%,2.19%
9850,Bittle,3284,80.09%,14.71%,0.61%,1.40%,1.71%,1.49%
9861,Brinkerhoff,3280,94.42%,(S),0.82%,(S),1.22%,2.99%
9865,Brisson,3279,85.48%,9.27%,0.70%,0.79%,1.68%,2.07%
9870,Biles,3278,75.69%,16.93%,0.70%,0.88%,3.05%,2.75%
9873,Bingaman,3276,96.21%,0.40%,0.55%,0.34%,1.13%,1.37%
9884,Blakemore,3271,67.10%,27.09%,0.55%,0.43%,2.29%,2.54%
9890,Belknap,3270,95.90%,0.18%,0.52%,0.58%,0.89%,1.93%
9961,Brazier,3240,72.16%,21.70%,0.56%,0.22%,2.69%,2.69%
9969,Bolyard,3235,97.00%,(S),0.40%,(S),1.05%,1.24%
9969,Brick,3235,93.63%,0.87%,0.93%,0.15%,1.58%,2.84%
9978,Boughton,3233,87.50%,7.42%,0.65%,0.19%,1.79%,2.44%
9991,Balk,3228,66.64%,(S),28.78%,(S),1.49%,2.35%
9998,Byer,3224,85.42%,10.39%,0.59%,0.56%,1.36%,1.67%
10019,Billman,3218,94.34%,0.34%,0.78%,0.96%,1.15%,2.42%
10030,Birnbaum,3211,95.14%,(S),1.06%,(S),1.25%,2.46%
10030,Buster,3211,74.06%,15.73%,0.62%,2.58%,2.90%,4.11%
10034,Backman,3210,87.01%,7.76%,0.53%,0.65%,1.56%,2.49%
10059,Balmer,3204,88.01%,6.90%,0.87%,0.44%,1.37%,2.40%
10059,Blaha,3204,95.04%,0.62%,0.84%,0.22%,0.84%,2.43%
10090,Bennington,3194,95.12%,0.53%,0.44%,0.56%,1.53%,1.82%
10092,Birk,3193,90.26%,2.60%,3.35%,0.25%,1.32%,2.22%
10114,Burman,3186,87.76%,4.68%,3.11%,(S),(S),3.30%
10119,Blumberg,3185,93.47%,(S),0.66%,(S),0.63%,4.93%
10150,Bailes,3178,85.93%,5.10%,0.53%,0.38%,1.32%,6.73%
10167,Bridwell,3173,91.49%,3.53%,0.44%,1.01%,1.89%,1.64%
10204,Boaz,3157,85.87%,5.07%,4.05%,0.32%,2.66%,2.03%
10219,Barrie,3154,64.87%,29.14%,0.79%,0.73%,1.78%,2.69%
10245,Buhler,3146,95.30%,1.02%,(S),(S),0.89%,1.97%
10260,Banister,3141,84.34%,10.28%,0.60%,0.45%,2.04%,2.29%
10268,Berns,3139,93.85%,1.50%,0.51%,0.89%,0.86%,2.39%
10274,Bordeaux,3138,65.36%,14.09%,0.73%,14.53%,2.64%,2.64%
10284,Bengtson,3135,96.46%,0.26%,0.38%,0.29%,0.61%,2.01%
10297,Breese,3130,93.55%,1.34%,0.64%,0.61%,1.53%,2.33%
10302,Brandes,3127,92.93%,0.22%,1.44%,0.74%,1.25%,3.42%
10302,Baur,3127,93.92%,(S),2.59%,(S),1.15%,1.82%
10310,Bohl,3125,95.33%,(S),0.51%,(S),0.77%,2.82%
10314,Bullis,3124,90.69%,0.54%,1.06%,3.04%,1.15%,3.52%
10358,Brockett,3111,81.84%,13.05%,0.84%,0.29%,1.51%,2.48%
10365,Bollman,3110,94.63%,0.96%,1.06%,0.51%,1.19%,1.64%
10365,Baisden,3110,77.27%,18.36%,0.19%,0.45%,1.58%,2.15%
10377,Burleigh,3105,83.61%,11.59%,0.29%,0.39%,1.71%,2.42%
10382,Blom,3103,95.42%,0.45%,0.74%,0.39%,1.29%,1.71%
10408,Birdsall,3095,93.09%,1.55%,1.20%,0.36%,2.10%,1.71%
10408,Beveridge,3095,94.57%,1.74%,0.78%,0.23%,1.20%,1.49%
10414,Bilyeu,3091,93.21%,0.36%,0.52%,1.26%,2.23%,2.43%
10424,Boots,3087,90.31%,3.21%,1.07%,1.91%,1.49%,2.01%
10424,Borne,3087,83.22%,11.08%,0.58%,0.32%,1.72%,3.08%
10427,Belew,3086,85.97%,6.16%,2.17%,0.68%,1.59%,3.43%
10429,Blackstock,3085,80.49%,14.49%,0.29%,0.52%,2.53%,1.69%
10499,Burkart,3056,94.90%,0.39%,0.59%,0.52%,1.18%,2.42%
10512,Beagle,3053,93.84%,2.00%,0.66%,0.56%,1.31%,1.64%
10517,Bernardi,3050,91.34%,(S),0.79%,(S),0.89%,6.43%
10539,Brunet,3043,83.47%,1.31%,0.36%,2.50%,1.74%,10.61%
10552,Basler,3038,94.87%,1.25%,0.76%,0.30%,0.89%,1.94%
10560,Biggerstaff,3035,94.33%,1.02%,0.49%,0.63%,1.12%,2.41%
10565,Bench,3033,90.80%,0.92%,0.59%,2.08%,2.27%,3.33%
10572,Balentine,3032,83.94%,10.72%,0.36%,0.49%,1.65%,2.84%
10587,Biller,3028,95.38%,0.43%,0.53%,0.30%,1.25%,2.11%
10593,Butters,3025,91.14%,3.80%,0.56%,0.73%,1.62%,2.15%
10601,Boice,3021,91.89%,2.75%,0.73%,0.93%,1.46%,2.25%
10631,Blough,3012,95.72%,0.46%,0.63%,0.20%,1.03%,1.96%
10657,Barrier,3002,88.14%,6.90%,0.37%,0.37%,1.87%,2.37%
10662,Bogdan,3001,96.13%,(S),0.33%,(S),0.60%,2.73%
10668,Bella,2999,61.82%,3.33%,10.24%,0.40%,2.57%,21.64%
10681,Banas,2993,87.34%,2.14%,6.11%,(S),(S),3.27%
10704,Barbara,2986,78.70%,8.84%,1.88%,0.40%,1.44%,8.74%
10708,Burchell,2984,90.11%,6.10%,0.40%,0.30%,1.31%,1.78%
10729,Brust,2976,96.03%,(S),0.54%,(S),0.54%,2.42%
10743,Brouillette,2971,95.69%,(S),(S),1.21%,0.81%,1.41%
10748,Barrette,2969,78.44%,7.51%,5.29%,0.40%,1.99%,6.37%
10758,Blau,2965,95.55%,(S),0.78%,(S),0.91%,2.19%
10758,Butera,2965,94.84%,1.15%,0.57%,0.34%,0.67%,2.43%
10758,Bruning,2965,95.38%,0.37%,0.61%,0.61%,1.25%,1.79%
10769,Bayles,2962,88.62%,5.71%,0.47%,0.68%,1.92%,2.60%
10769,Buono,2962,93.01%,0.20%,0.71%,0.41%,1.72%,3.95%
10772,Baranowski,2961,97.47%,(S),0.37%,(S),0.88%,1.15%
10790,Beesley,2956,93.40%,0.47%,0.54%,0.71%,1.83%,3.04%
10806,Bumpus,2949,82.06%,12.78%,0.61%,0.34%,2.34%,1.87%
10812,Bewley,2946,89.78%,2.55%,0.58%,1.60%,1.46%,4.04%
10812,Bardwell,2946,83.50%,11.24%,0.37%,0.44%,1.66%,2.78%
10815,Bath,2945,78.30%,1.53%,16.64%,0.51%,1.39%,1.63%
10851,Buchan,2935,89.85%,2.66%,2.79%,0.44%,1.53%,2.73%
10860,Bohrer,2933,95.50%,(S),0.44%,(S),1.36%,2.25%
10866,Badgett,2932,72.20%,21.52%,0.55%,0.51%,2.69%,2.52%
10871,Blaser,2931,95.09%,0.38%,0.85%,0.51%,1.54%,1.64%
10903,Bak,2920,75.45%,1.47%,19.79%,0.21%,1.44%,1.64%
10924,Batton,2913,74.53%,18.64%,1.75%,0.82%,2.20%,2.06%
10935,Brame,2911,67.81%,26.35%,0.69%,0.82%,2.13%,2.20%
10942,Budde,2910,92.13%,0.58%,0.93%,0.41%,1.27%,4.67%
10951,Blakeley,2907,86.96%,7.64%,0.45%,0.21%,1.41%,3.34%
10956,Bashaw,2904,92.42%,2.55%,0.79%,0.52%,1.86%,1.86%
10977,Branstetter,2898,93.96%,0.35%,0.28%,1.00%,2.17%,2.24%
10987,Biehl,2894,96.06%,0.41%,0.69%,0.28%,1.07%,1.49%
10987,Berning,2894,96.44%,(S),0.52%,(S),1.00%,1.73%
10993,Boll,2893,93.81%,1.94%,(S),(S),1.45%,1.94%
11003,Bopp,2891,95.61%,(S),0.69%,(S),0.69%,2.56%
11021,Bourassa,2886,94.87%,0.31%,0.38%,0.94%,1.21%,2.29%
11031,O'Brien,2882,80.99%,0.94%,0.73%,9.20%,3.02%,5.14%
11035,Braaten,2881,95.63%,0.24%,0.73%,0.45%,1.32%,1.63%
11035,Borchers,2881,96.25%,0.28%,0.62%,0.00%,1.01%,1.84%
11040,Bruder,2880,95.10%,0.56%,0.69%,0.17%,1.25%,2.22%
11047,Branum,2878,91.24%,1.91%,0.63%,1.39%,1.81%,3.02%
11054,Beres,2876,91.48%,0.24%,0.66%,0.21%,1.08%,6.33%
11062,Brune,2872,91.82%,1.22%,0.52%,0.52%,1.95%,3.97%
11069,Brouwer,2870,94.74%,0.35%,0.73%,0.21%,1.53%,2.44%
11073,Balzer,2869,95.64%,0.24%,0.80%,0.24%,0.91%,2.16%
11092,Behan,2862,90.95%,1.01%,2.13%,2.41%,1.33%,2.17%
11111,Bramble,2855,75.87%,18.04%,0.60%,0.39%,1.96%,3.15%
11132,Beller,2847,91.99%,2.00%,1.09%,1.05%,1.44%,2.42%
11138,Bale,2843,87.37%,2.88%,3.97%,0.35%,2.36%,3.06%
11183,Bruhn,2828,92.79%,0.74%,1.06%,0.39%,2.16%,2.86%
11193,Boman,2825,87.19%,4.67%,0.96%,0.88%,1.77%,4.53%
11229,Berthiaume,2814,95.42%,0.39%,0.60%,0.46%,1.28%,1.85%
11264,Branton,2807,83.04%,12.26%,0.61%,0.64%,1.67%,1.78%
11264,Buskirk,2807,94.87%,0.21%,0.61%,0.46%,1.53%,2.32%
11288,Britten,2799,71.53%,22.94%,0.64%,0.54%,2.04%,2.32%
11290,Bortz,2798,95.46%,0.39%,0.43%,0.54%,1.00%,2.18%
11293,Branco,2797,85.13%,1.39%,1.68%,0.46%,4.58%,6.76%
11296,Bury,2796,91.24%,2.58%,0.79%,0.64%,1.68%,3.08%
11327,Bussard,2786,91.78%,3.91%,0.36%,0.32%,1.22%,2.40%
11348,Boris,2780,91.62%,2.34%,(S),(S),1.33%,3.53%
11368,Blazer,2775,92.47%,3.86%,0.18%,0.29%,1.30%,1.91%
11377,Bornstein,2772,94.77%,0.29%,0.61%,0.18%,1.08%,3.07%
11404,Behling,2765,92.04%,3.11%,0.47%,0.90%,1.45%,2.03%
11414,Brummer,2761,94.60%,1.88%,0.65%,0.22%,0.87%,1.77%
11436,Bovee,2754,94.19%,0.29%,0.80%,0.51%,1.63%,2.58%
11448,Bartos,2751,94.37%,(S),0.62%,(S),0.84%,3.64%
11469,Breshears,2745,91.37%,0.22%,0.33%,2.22%,3.13%,2.73%
11469,Bourg,2745,93.52%,0.44%,0.33%,1.13%,1.38%,3.21%
11478,Bittinger,2741,96.42%,(S),0.73%,(S),1.61%,0.88%
11488,Bellew,2739,92.95%,1.75%,0.51%,0.37%,1.24%,3.18%
11493,Biondo,2738,96.09%,0.44%,(S),(S),0.51%,2.52%
11500,Benedetti,2736,88.52%,(S),0.66%,(S),1.86%,8.30%
11504,Berke,2734,86.69%,8.49%,(S),(S),1.02%,2.93%
11516,Borchert,2731,95.46%,0.40%,0.48%,0.26%,1.39%,2.01%
11522,Bartram,2730,94.07%,0.22%,0.92%,0.70%,2.01%,2.09%
11537,Bonk,2726,96.07%,(S),1.06%,(S),1.21%,1.36%
11578,Boese,2715,95.47%,(S),0.88%,(S),1.33%,1.62%
11595,Bump,2708,95.05%,0.18%,0.44%,1.03%,1.96%,1.33%
11614,Bloomquist,2701,96.00%,0.37%,0.52%,0.22%,0.93%,1.96%
11627,Bonnette,2696,88.72%,7.05%,0.41%,0.67%,1.04%,2.11%
11637,Bushong,2694,94.58%,0.19%,0.85%,0.19%,1.30%,2.90%
11694,Braham,2680,62.05%,30.75%,0.71%,0.22%,2.28%,3.99%
11719,Blazek,2674,95.81%,0.41%,0.49%,0.22%,1.53%,1.53%
11722,Bickley,2673,84.89%,11.07%,0.60%,0.71%,1.65%,1.08%
11746,Bevilacqua,2667,95.39%,0.30%,(S),(S),0.71%,3.19%
11751,Bruckner,2666,94.45%,0.45%,0.45%,0.68%,1.88%,2.10%
11753,Balog,2665,93.92%,0.38%,2.48%,0.30%,1.13%,1.80%
11764,Boehmer,2663,96.36%,(S),0.86%,(S),1.20%,1.35%
11767,Brousseau,2662,93.76%,1.35%,0.79%,0.49%,1.62%,1.99%
11797,Borman,2655,93.90%,1.73%,0.60%,0.60%,1.58%,1.58%
11804,Balcom,2652,90.01%,4.83%,0.94%,0.34%,1.92%,1.96%
11839,Begin,2644,94.70%,1.21%,1.21%,0.26%,1.02%,1.59%
11863,Bodie,2640,77.35%,15.19%,0.53%,2.20%,1.40%,3.33%
11874,Bousquet,2637,93.40%,1.18%,0.57%,0.23%,0.99%,3.64%
11904,Bluhm,2630,95.48%,0.27%,0.49%,0.27%,1.18%,2.32%
11907,Bolte,2629,94.07%,0.99%,0.84%,0.46%,1.29%,2.36%
11907,Beauvais,2629,74.44%,17.99%,0.46%,2.43%,1.86%,2.81%
11914,Bellis,2628,92.16%,1.64%,1.60%,0.34%,0.95%,3.31%
11926,Brass,2625,73.60%,20.08%,0.88%,0.30%,2.32%,2.82%
11933,Ballance,2622,86.77%,8.28%,0.31%,0.50%,1.83%,2.33%
11936,Buchman,2621,94.77%,0.88%,0.92%,0.53%,1.22%,1.68%
11940,Brickner,2619,95.72%,0.42%,0.57%,0.27%,1.26%,1.76%
11942,Bitter,2618,91.18%,2.14%,0.76%,1.80%,1.64%,2.48%
11952,Botkin,2616,94.80%,0.54%,0.38%,0.57%,0.99%,2.71%
11954,Baily,2615,74.80%,17.59%,0.76%,1.07%,2.22%,3.56%
11984,Beier,2606,95.47%,0.88%,0.46%,0.35%,1.42%,1.42%
11988,Bullen,2605,81.46%,10.02%,1.31%,0.42%,2.38%,4.41%
11988,Burchard,2605,92.67%,0.46%,0.77%,1.00%,1.88%,3.22%
11998,Byram,2603,94.70%,0.81%,0.61%,0.61%,1.96%,1.31%
12012,Bonar,2599,89.69%,2.77%,1.04%,0.65%,2.00%,3.85%
12017,Blackwelder,2598,95.57%,0.73%,0.31%,0.38%,1.04%,1.96%
12022,Bergeson,2597,95.11%,(S),0.89%,(S),1.31%,2.19%
12025,Bento,2596,78.58%,4.55%,(S),(S),4.04%,9.13%
12048,Branscum,2588,95.09%,0.27%,0.23%,1.62%,1.12%,1.66%
12048,Bruck,2588,94.86%,2.01%,0.27%,0.27%,0.58%,2.01%
12068,Bevis,2584,94.39%,1.86%,0.50%,0.93%,0.70%,1.63%
12095,Brucker,2577,96.00%,0.50%,(S),(S),1.16%,1.79%
12095,Birt,2577,75.63%,19.87%,0.23%,0.54%,1.86%,1.86%
12136,Brantner,2567,95.64%,0.47%,(S),(S),1.29%,2.06%
12140,Bruggeman,2566,96.34%,0.27%,0.74%,0.39%,0.58%,1.68%
12153,Buff,2564,92.94%,0.78%,0.98%,0.90%,2.07%,2.34%
12164,Benda,2562,91.88%,1.56%,1.01%,0.43%,1.21%,3.90%
12192,Bast,2555,92.25%,1.10%,2.74%,0.43%,0.74%,2.74%
12199,Baney,2553,92.13%,2.62%,1.21%,0.86%,1.68%,1.49%
12208,Boulanger,2551,92.55%,1.14%,0.35%,1.37%,1.84%,2.74%
12215,Barnhardt,2549,87.45%,7.14%,0.20%,0.63%,1.26%,3.33%
12221,Bigley,2547,94.50%,0.35%,0.51%,0.71%,1.57%,2.36%
12221,Berrier,2547,93.91%,1.69%,0.51%,0.79%,1.02%,2.08%
12236,Boes,2543,95.24%,0.39%,0.39%,0.28%,0.94%,2.75%
12247,Bondurant,2540,85.43%,9.96%,(S),(S),1.54%,2.36%
12247,Brackin,2540,91.22%,4.72%,0.55%,0.67%,1.06%,1.77%
12250,Braman,2539,92.67%,1.14%,0.67%,1.38%,1.38%,2.76%
12261,Bjorklund,2537,96.22%,0.20%,0.55%,0.67%,1.46%,0.91%
12269,Berggren,2535,96.53%,(S),0.43%,(S),0.67%,2.33%
12312,Bradburn,2525,91.76%,1.78%,0.71%,0.67%,2.22%,2.85%
12339,Birge,2520,85.63%,8.06%,1.47%,0.56%,1.43%,2.86%
12339,Breneman,2520,95.75%,(S),0.63%,(S),1.19%,1.75%
12362,Buhl,2515,90.38%,4.17%,0.95%,0.40%,2.03%,2.07%
12362,Bart,2515,87.32%,4.10%,1.67%,0.56%,2.66%,3.70%
12370,Bourke,2514,89.86%,2.39%,1.19%,1.95%,1.59%,3.02%
12378,Belford,2513,74.65%,16.47%,1.63%,0.56%,3.02%,3.66%
12384,Barras,2512,79.66%,7.09%,1.43%,0.52%,1.51%,9.79%
12389,Brindley,2511,95.62%,1.39%,(S),(S),1.27%,1.19%
12397,Banfield,2508,81.50%,11.80%,0.24%,0.80%,2.55%,3.11%
12407,Breed,2506,83.32%,10.53%,0.92%,0.56%,1.60%,3.07%
12411,Bowersox,2505,96.29%,0.32%,0.56%,0.32%,1.04%,1.48%
12411,Bloss,2505,94.81%,0.48%,0.44%,0.76%,1.60%,1.92%
12426,Brosnan,2501,95.52%,(S),0.80%,(S),1.24%,2.20%
12435,Bridgman,2498,90.15%,4.00%,1.08%,0.60%,2.12%,2.04%
12444,Becher,2496,95.87%,1.04%,0.68%,0.00%,0.36%,2.04%
12454,Burkhead,2492,92.42%,3.73%,0.64%,0.40%,1.73%,1.08%
12467,Bangs,2490,87.83%,5.10%,1.20%,0.40%,2.13%,3.33%
12476,Beaupré,2488,94.33%,0.24%,0.36%,1.05%,1.57%,2.45%
12482,Bade,2487,87.74%,2.81%,5.47%,(S),(S),2.53%
12488,Burnes,2484,70.77%,20.01%,0.72%,0.68%,2.74%,5.07%
12491,Broadhead,2482,91.58%,3.46%,0.28%,0.24%,1.85%,2.58%
12510,Boerner,2478,94.11%,0.48%,1.17%,0.24%,2.06%,1.94%
12520,Bissonnette,2475,95.07%,0.36%,0.81%,0.32%,1.21%,2.22%
12525,Bever,2474,94.30%,1.09%,0.77%,0.57%,1.21%,2.06%
12525,Blouin,2474,87.75%,7.80%,0.40%,0.36%,1.33%,2.34%
12531,Blandford,2473,86.74%,7.24%,0.65%,0.32%,1.33%,3.72%
12547,Baumgart,2469,95.54%,0.32%,1.09%,0.32%,1.42%,1.30%
12557,Borger,2466,96.11%,0.32%,0.32%,0.20%,1.42%,1.62%
12576,Bednarz,2462,96.22%,(S),0.65%,(S),1.10%,1.71%
12587,Bouton,2459,89.59%,2.64%,1.38%,0.57%,1.91%,3.90%
12622,Buhr,2452,95.39%,0.49%,0.98%,0.29%,0.82%,2.04%
12627,Branam,2451,89.51%,3.96%,0.65%,1.55%,2.04%,2.28%
12649,Buckmaster,2446,91.50%,0.86%,0.98%,1.55%,2.09%,3.03%
12652,Baumgarten,2445,97.01%,0.20%,0.37%,0.25%,0.65%,1.51%
12680,Barbato,2437,94.58%,(S),0.41%,(S),1.03%,3.61%
12683,Backstrom,2435,86.45%,8.99%,0.49%,0.21%,1.27%,2.59%
12703,Bangert,2430,95.02%,0.41%,0.86%,0.25%,1.19%,2.26%
12703,Brightwell,2430,78.85%,16.21%,0.29%,0.58%,1.81%,2.26%
12715,Blowers,2428,96.25%,0.29%,0.41%,0.62%,1.11%,1.32%
12724,Bohm,2426,95.38%,(S),0.66%,(S),1.36%,2.14%
12724,Barcus,2426,85.53%,7.54%,0.66%,1.90%,2.31%,2.06%
12740,Bolles,2423,90.05%,2.48%,0.74%,0.87%,1.32%,4.54%
12745,Backes,2421,96.65%,0.45%,(S),(S),0.62%,1.94%
12752,Buch,2420,82.73%,1.78%,8.68%,(S),(S),5.41%
12782,Boulton,2414,85.42%,7.08%,0.66%,0.66%,1.99%,4.18%
12795,Ballantyne,2410,88.71%,5.81%,1.04%,0.41%,1.37%,2.66%
12821,Brugger,2405,94.97%,0.46%,0.67%,0.33%,0.96%,2.62%
12842,Bridgers,2397,72.22%,23.61%,0.50%,0.71%,1.29%,1.67%
12850,Braud,2396,69.66%,14.07%,0.42%,0.33%,1.84%,13.69%
12861,Bronner,2394,62.78%,32.54%,(S),(S),1.59%,2.72%
12869,Buckwalter,2392,92.73%,3.01%,(S),(S),1.76%,2.01%
