Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
12303,Lightsey,2527,79.26%,16.86%,0.24%,0.51%,1.27%,1.86%
12350,Laubach,2518,95.47%,0.28%,0.68%,0.28%,1.07%,2.22%
12351,Lobdell,2517,90.31%,3.77%,0.48%,0.48%,1.87%,3.10%
12357,LeBel,2516,95.19%,0.95%,(S),(S),1.19%,2.11%
12362,Lach,2515,82.66%,(S),12.92%,(S),0.87%,2.70%
12393,Lovins,2510,92.99%,1.59%,0.32%,1.00%,1.95%,2.15%
12399,Lipman,2507,95.17%,(S),0.96%,(S),1.40%,1.79%
12411,Louviere,2505,91.62%,4.67%,0.48%,0.36%,1.20%,1.68%
12417,Limas,2504,7.15%,0.52%,1.36%,0.00%,0.32%,90.65%
12454,Lorenzana,2492,5.46%,0.76%,11.04%,(S),(S),82.26%
12485,Lowrie,2485,85.96%,7.97%,0.44%,0.72%,1.77%,3.14%
12488,Lipe,2484,92.75%,0.76%,0.52%,1.21%,1.85%,2.90%
12491,LaPlant,2482,91.50%,0.44%,0.81%,3.10%,1.29%,2.86%
12496,Loch,2481,88.35%,0.56%,7.13%,0.40%,1.21%,2.34%
12520,Lupercio,2475,2.55%,(S),(S),(S),(S),97.09%
12525,Landy,2474,74.86%,14.79%,0.89%,0.85%,1.50%,7.11%
12548,Leaman,2468,93.72%,1.78%,0.81%,0.61%,1.42%,1.66%
12548,Leiter,2468,95.83%,0.32%,0.36%,0.32%,1.18%,1.99%
12587,Leu,2459,55.35%,1.34%,36.76%,0.85%,3.42%,2.28%
12602,Lichtenstein,2456,95.28%,0.24%,0.53%,0.00%,1.02%,2.93%
12607,Lanford,2455,84.52%,5.95%,0.45%,0.65%,1.75%,6.68%
12627,Lovette,2451,64.67%,29.01%,0.53%,0.86%,2.24%,2.69%
12642,Leith,2448,87.38%,3.31%,1.10%,3.19%,2.49%,2.53%
12644,Lapham,2447,94.36%,(S),(S),0.94%,2.08%,1.72%
12689,Lumpkins,2434,54.68%,40.26%,0.49%,0.33%,2.55%,1.68%
12696,LaMonica,2431,93.50%,0.86%,(S),(S),1.19%,3.91%
12703,Lacoste,2430,80.49%,9.14%,2.55%,1.36%,2.10%,4.36%
12715,Loesch,2428,95.63%,(S),0.49%,(S),1.40%,1.94%
12720,Lannon,2427,91.26%,3.50%,0.78%,0.21%,1.11%,3.13%
12745,Larimore,2421,93.93%,1.28%,0.62%,0.37%,1.36%,2.44%
12766,Lax,2417,82.91%,12.37%,(S),(S),1.49%,2.23%
12775,Lopezlopez,2415,1.53%,0.29%,(S),(S),0.25%,97.85%
12795,LaGrone,2410,59.46%,36.76%,0.62%,0.29%,1.66%,1.20%
12807,Loose,2408,95.93%,0.37%,0.46%,0.87%,0.75%,1.62%
12817,Langton,2406,92.60%,1.83%,0.87%,0.42%,1.29%,2.99%
12821,Lurie,2405,94.05%,0.67%,0.62%,0.71%,0.75%,3.20%
12831,Landwehr,2401,96.71%,(S),0.46%,(S),1.04%,1.50%
12831,Loe,2401,83.59%,2.29%,6.33%,0.46%,1.75%,5.58%
12872,Lahey,2391,95.69%,(S),1.05%,(S),1.17%,1.67%
12872,Luebke,2391,96.70%,0.21%,0.63%,0.29%,1.09%,1.09%
12904,Leist,2382,94.63%,0.34%,0.80%,0.97%,1.47%,1.81%
12921,Loh,2379,18.54%,2.10%,74.02%,0.00%,4.20%,1.13%
12941,LaDue,2374,91.45%,0.76%,0.67%,3.41%,1.85%,1.85%
12948,Letson,2372,90.35%,2.53%,1.26%,0.84%,2.45%,2.57%
12994,Lingerfelt,2363,96.49%,(S),(S),0.38%,1.35%,1.44%
13002,Lipton,2361,92.50%,1.82%,(S),(S),2.08%,2.03%
13002,Lis,2361,94.49%,0.59%,1.40%,0.25%,0.59%,2.67%
13010,Letts,2359,88.22%,7.12%,0.55%,0.30%,1.70%,2.12%
13099,Lipford,2341,60.15%,35.71%,0.43%,0.34%,1.75%,1.62%
13115,Leming,2337,92.51%,1.03%,1.07%,1.16%,1.33%,2.91%
13127,Lampman,2334,94.69%,(S),(S),1.07%,1.93%,1.71%
13184,Landman,2319,93.45%,0.69%,0.91%,0.26%,0.78%,3.92%
13203,Lamphere,2315,94.25%,0.30%,0.60%,0.73%,1.77%,2.33%
13210,Lebo,2314,96.02%,0.52%,0.39%,0.00%,0.86%,2.20%
13267,Lacayo,2299,8.92%,1.70%,0.43%,(S),(S),88.56%
13283,Luque,2296,12.41%,0.57%,0.70%,0.48%,0.39%,85.45%
13291,Lepley,2295,96.30%,0.65%,(S),(S),1.18%,1.26%
13300,Lisk,2293,93.59%,2.31%,(S),(S),0.70%,2.66%
13306,Lawley,2292,91.19%,2.53%,0.61%,1.13%,1.92%,2.62%
13316,Levins,2291,79.31%,16.11%,0.52%,0.74%,1.53%,1.79%
13326,LaMotte,2289,78.24%,12.89%,0.66%,2.71%,1.14%,4.37%
13344,Lanz,2285,85.30%,1.14%,1.53%,0.48%,1.62%,9.93%
13407,Laxton,2273,91.90%,0.84%,0.53%,1.94%,2.02%,2.77%
13427,Legere,2270,92.42%,4.19%,0.53%,0.22%,0.88%,1.76%
13440,Lerman,2266,93.87%,0.97%,0.75%,0.00%,0.84%,3.57%
13480,Lunceford,2255,88.12%,7.67%,0.31%,0.22%,1.51%,2.17%
13517,LeGette,2244,21.66%,73.26%,(S),(S),1.78%,2.85%
13525,Lawing,2243,91.57%,5.26%,(S),(S),0.98%,1.16%
13525,LoRusso,2243,94.34%,0.36%,0.76%,0.31%,1.83%,2.41%
13531,Likens,2242,94.56%,0.89%,0.58%,0.80%,1.52%,1.65%
13551,Lape,2237,92.31%,(S),2.24%,(S),1.79%,3.04%
13551,Lapinski,2237,97.27%,(S),0.36%,(S),0.72%,1.43%
13588,LaForge,2231,87.18%,0.36%,0.90%,6.14%,2.42%,3.00%
13603,Lamarre,2227,67.85%,26.45%,0.63%,0.22%,1.93%,2.92%
13642,Longacre,2220,92.12%,0.54%,0.95%,1.71%,1.53%,3.15%
13707,Lillis,2208,94.84%,(S),0.72%,(S),1.22%,2.45%
13713,Lint,2207,95.29%,0.63%,0.72%,0.23%,1.77%,1.36%
13713,Lucchesi,2207,94.02%,(S),0.72%,(S),1.50%,3.35%
13727,Laymon,2205,89.48%,4.44%,0.50%,1.27%,1.86%,2.45%
13775,Longworth,2196,91.76%,3.32%,0.55%,0.32%,1.28%,2.78%
13790,Lakhani,2193,3.51%,0.64%,90.10%,0.68%,3.74%,1.32%
13795,League,2192,88.41%,6.20%,0.46%,0.27%,2.24%,2.42%
13830,L'Heureux,2186,95.29%,(S),0.69%,(S),1.60%,2.01%
13903,Leighty,2172,94.84%,(S),0.74%,(S),1.29%,2.90%
13916,Luper,2170,76.50%,10.09%,0.37%,2.81%,4.10%,6.13%
13933,Levey,2167,91.23%,4.66%,0.32%,0.00%,1.11%,2.68%
13959,Leff,2161,94.49%,0.74%,(S),(S),0.97%,2.92%
13967,Lafrenière,2159,93.79%,0.23%,0.60%,1.02%,1.48%,2.87%
14070,Leavy,2138,60.80%,33.72%,0.47%,0.37%,1.45%,3.18%
14084,Lever,2135,82.06%,11.29%,0.84%,0.28%,2.20%,3.33%
14096,Ledger,2132,86.77%,4.27%,0.66%,1.41%,2.20%,4.69%
14096,Licona,2132,4.55%,0.47%,(S),0.00%,(S),94.65%
14119,Lenihan,2128,94.41%,(S),0.75%,(S),1.36%,3.01%
14119,Lujano,2128,4.14%,(S),(S),0.28%,(S),95.30%
14127,Lineberger,2127,84.06%,12.18%,0.38%,0.42%,1.18%,1.79%
14148,Longwell,2124,95.95%,0.33%,0.33%,0.52%,1.41%,1.46%
14155,Lappin,2122,95.10%,0.85%,0.52%,0.24%,0.85%,2.45%
14155,Laura,2122,58.58%,6.22%,3.72%,0.33%,1.32%,29.83%
14168,Lizardo,2120,5.33%,(S),13.73%,(S),1.93%,77.88%
14223,Lohse,2109,93.22%,0.38%,0.76%,0.57%,1.90%,3.18%
14227,Loop,2108,93.17%,(S),0.90%,(S),1.71%,3.56%
14233,Loar,2107,91.17%,2.94%,0.85%,0.62%,1.90%,2.52%
14248,Ladwig,2104,95.91%,0.38%,0.43%,0.33%,0.67%,2.28%
14252,Loken,2103,93.20%,1.05%,1.66%,0.52%,1.05%,2.52%
14257,Lubbers,2102,95.29%,(S),0.38%,(S),1.52%,2.38%
14286,Lusby,2096,88.88%,7.44%,(S),(S),1.19%,1.57%
14296,Letcher,2094,80.04%,13.56%,0.33%,1.15%,2.29%,2.63%
14328,Longfellow,2089,92.20%,0.48%,0.96%,0.72%,2.30%,3.35%
14332,Legge,2088,92.05%,2.78%,0.81%,0.38%,1.58%,2.39%
14363,Littell,2082,94.33%,0.62%,0.82%,0.29%,2.26%,1.68%
14378,Litwin,2079,93.31%,(S),0.82%,(S),0.82%,4.23%
14382,LaBarre,2078,92.59%,3.37%,1.06%,0.34%,1.40%,1.25%
14392,LaMarche,2077,86.71%,0.72%,0.72%,0.24%,1.44%,10.16%
14409,Leopard,2074,95.56%,0.43%,0.58%,0.68%,0.87%,1.88%
14421,Loman,2072,76.59%,12.98%,1.30%,1.98%,2.85%,4.30%
14427,López-García,2071,1.55%,(S),0.24%,(S),(S),97.83%
14453,LaPrade,2067,86.55%,10.01%,(S),(S),1.16%,1.84%
14453,Lobb,2067,90.76%,3.87%,0.92%,0.58%,1.74%,2.13%
14523,Loflin,2053,95.18%,0.73%,0.63%,0.00%,0.83%,2.63%
14537,Lintz,2050,88.05%,4.78%,(S),(S),2.34%,3.95%
14549,Lipari,2048,92.87%,(S),0.44%,(S),1.22%,5.03%
14571,Lirette,2044,91.73%,(S),(S),3.77%,1.81%,2.20%
14579,Levering,2043,92.76%,1.66%,0.59%,1.71%,1.57%,1.71%
14604,Landi,2038,79.88%,0.74%,(S),(S),0.98%,17.81%
14617,Labrador,2036,8.01%,0.69%,35.56%,0.54%,4.57%,50.64%
14617,Lipson,2036,88.41%,7.32%,(S),(S),1.13%,2.21%
14631,Lyda,2034,87.86%,4.47%,0.93%,1.57%,2.85%,2.31%
14651,Lauzon,2031,90.79%,0.74%,2.02%,1.92%,3.00%,1.53%
14656,Leppert,2030,95.32%,(S),0.64%,(S),1.23%,2.46%
14669,Liguori,2027,93.98%,(S),0.79%,(S),0.89%,4.05%
14681,Lage,2026,83.02%,1.23%,0.49%,0.39%,0.74%,14.12%
14695,Lochner,2023,95.70%,(S),0.84%,(S),1.33%,1.53%
14713,Linthicum,2019,87.17%,8.17%,0.30%,0.40%,1.98%,1.98%
14734,Léveillé,2017,70.25%,23.60%,0.84%,1.64%,2.63%,1.04%
14739,Lucius,2016,77.23%,15.97%,0.50%,0.25%,1.93%,4.12%
14768,Latif,2011,28.29%,8.25%,55.30%,(S),5.42%,(S)
14794,Losee,2006,95.86%,(S),0.80%,(S),1.10%,1.60%
14803,Loiselle,2004,94.96%,0.45%,0.95%,0.45%,1.15%,2.05%
14806,Levis,2003,79.43%,11.38%,0.75%,0.90%,0.95%,6.59%
14902,Liptak,1986,94.61%,(S),0.81%,(S),0.65%,3.63%
14902,Lyttle,1986,64.20%,29.76%,(S),(S),1.91%,3.52%
14913,Lokey,1985,86.50%,5.84%,1.56%,1.71%,1.61%,2.77%
14920,Laurel,1984,22.53%,8.01%,16.18%,0.60%,3.07%,49.60%
14920,Leanos,1984,5.59%,(S),(S),(S),0.25%,93.85%
14920,Linscott,1984,94.96%,(S),0.40%,(S),1.76%,2.32%
14957,LaForest,1977,76.53%,17.30%,0.61%,0.40%,2.33%,2.83%
14979,Leiker,1973,95.39%,0.41%,0.35%,0.41%,0.71%,2.74%
14995,Lybarger,1970,92.23%,0.30%,0.51%,0.91%,2.23%,3.81%
15033,Laviolette,1965,87.79%,6.26%,0.51%,1.02%,1.37%,3.05%
15033,Lohmann,1965,94.25%,(S),0.81%,(S),1.17%,3.56%
15048,LaMantia,1963,94.29%,(S),0.46%,(S),1.68%,2.95%
15052,Linger,1962,95.41%,(S),1.07%,(S),1.58%,1.48%
15052,Linke,1962,94.65%,(S),0.82%,(S),1.22%,3.06%
15060,LaFever,1960,93.83%,0.36%,0.41%,0.41%,1.53%,3.47%
15074,Lamon,1957,82.27%,8.74%,1.53%,0.77%,2.55%,4.14%
15080,Losoya,1956,6.13%,0.46%,(S),0.41%,(S),92.89%
15099,Lauterbach,1954,96.47%,(S),(S),0.67%,0.61%,1.74%
15127,Lucarelli,1949,95.90%,(S),0.82%,(S),1.13%,1.95%
15171,Longstreet,1942,67.71%,26.06%,0.67%,1.85%,1.70%,2.01%
15178,Llanas,1941,6.13%,(S),(S),(S),(S),93.25%
15178,Luby,1941,90.67%,3.14%,0.46%,0.77%,1.65%,3.30%
15201,Lebowitz,1938,97.06%,(S),0.36%,(S),0.98%,1.39%
15210,Laughter,1937,83.58%,2.32%,0.41%,10.17%,2.22%,1.29%
15259,Labadie,1926,84.58%,3.37%,0.99%,1.09%,3.89%,6.07%
15262,LaRocco,1925,94.23%,0.52%,(S),(S),1.45%,3.22%
15268,Largo,1924,14.60%,0.99%,11.12%,49.95%,2.55%,20.79%
15278,Loud,1922,56.92%,31.69%,0.57%,2.24%,1.98%,6.61%
15289,Luk,1920,3.44%,0.63%,92.03%,0.00%,2.24%,1.67%
15355,Lisi,1910,96.49%,0.26%,0.52%,0.00%,1.05%,1.68%
15386,Leet,1906,93.55%,0.79%,0.94%,0.37%,1.63%,2.73%
15449,Lucido,1896,89.40%,(S),4.85%,(S),1.05%,4.54%
15471,Lareau,1893,90.49%,2.11%,0.63%,0.74%,3.54%,2.48%
15471,López-Hernández,1893,1.64%,(S),(S),(S),(S),97.83%
15477,Lowden,1892,83.83%,7.40%,0.69%,2.85%,2.64%,2.59%
15494,Liverman,1890,69.89%,26.03%,(S),(S),1.64%,2.06%
15508,LaBar,1887,94.54%,0.42%,0.53%,0.00%,1.85%,2.65%
15508,Lovin,1887,90.25%,2.54%,1.01%,1.32%,1.59%,3.29%
15508,Lucht,1887,93.91%,(S),0.95%,(S),1.32%,3.18%
15527,Llerena,1885,5.78%,0.32%,1.75%,(S),(S),91.94%
15546,LaBella,1882,94.58%,(S),1.22%,(S),0.80%,3.03%
15564,Louissaint,1879,0.64%,93.67%,(S),(S),2.50%,2.71%
15600,Lattin,1874,81.06%,11.95%,1.33%,0.43%,1.65%,3.58%
15600,Legault,1874,96.05%,(S),(S),0.64%,1.07%,1.65%
15681,Lesh,1861,95.06%,0.32%,0.97%,0.38%,1.24%,2.04%
15687,Legendre,1860,84.25%,12.04%,(S),(S),1.18%,2.04%
15700,Laidlaw,1858,86.60%,7.27%,(S),(S),1.72%,3.12%
15700,Lenhardt,1858,91.55%,4.57%,0.54%,0.32%,0.91%,2.10%
15727,LeCroy,1854,95.85%,(S),(S),0.27%,0.92%,2.64%
15734,Loew,1853,92.34%,0.70%,2.05%,0.70%,1.08%,3.13%
15771,Luz,1848,43.61%,0.87%,14.45%,2.16%,1.52%,37.39%
15777,Lesage,1847,89.93%,2.87%,0.65%,1.25%,1.73%,3.57%
15788,Leib,1845,93.98%,(S),0.76%,(S),0.92%,3.79%
15792,Loder,1844,88.56%,2.77%,(S),(S),1.46%,6.62%
15827,Luman,1839,87.44%,2.88%,2.99%,1.52%,1.52%,3.64%
15845,Luca,1837,89.82%,1.85%,(S),(S),0.98%,6.59%
15857,LaMay,1835,84.74%,5.72%,2.18%,1.09%,2.56%,3.71%
15857,Leeson,1835,92.48%,0.60%,1.80%,0.60%,1.96%,2.56%
15864,Leonardi,1834,92.97%,(S),1.20%,(S),0.93%,4.53%
15864,Lynam,1834,95.31%,0.82%,(S),(S),1.04%,2.02%
15889,Liebman,1830,95.85%,(S),0.38%,(S),1.04%,2.19%
15922,Last,1825,92.66%,1.32%,(S),(S),1.26%,3.45%
15995,LeTendre,1815,95.92%,(S),0.77%,(S),1.21%,1.60%
16031,Lisle,1809,91.21%,3.98%,0.61%,0.94%,1.49%,1.77%
16071,Langworthy,1802,92.01%,2.72%,1.11%,1.33%,1.44%,1.39%
16071,Lemanski,1802,97.00%,(S),0.33%,(S),0.83%,1.66%
16087,Longshore,1800,81.67%,11.56%,0.50%,2.39%,2.33%,1.56%
16100,Laursen,1798,94.05%,0.61%,0.83%,0.44%,1.56%,2.50%
16120,Leventhal,1796,95.55%,0.39%,1.17%,0.00%,0.89%,2.00%
16161,Levario,1789,7.77%,(S),0.34%,0.34%,(S),91.28%
16179,Lucatero,1786,1.34%,(S),(S),0.34%,0.00%,98.26%
16203,Lippman,1782,93.77%,1.85%,(S),(S),0.90%,2.53%
16214,Loria,1781,66.25%,1.46%,7.02%,(S),(S),24.42%
16219,Lute,1780,88.99%,5.56%,(S),(S),2.19%,2.25%
16238,Lambdin,1778,95.61%,(S),0.51%,(S),1.12%,2.31%
16254,Lovern,1775,87.55%,1.01%,0.45%,0.28%,1.41%,9.30%
16273,Layden,1772,90.80%,3.10%,0.68%,0.45%,0.96%,4.01%
16349,Labat,1762,67.54%,13.11%,10.16%,0.62%,2.78%,5.79%
16385,Longino,1757,53.33%,32.10%,(S),(S),1.71%,11.67%
16395,Leishman,1755,95.95%,(S),(S),0.40%,1.03%,1.99%
16444,LoPiccolo,1749,96.23%,(S),0.34%,(S),0.74%,2.40%
16475,Lacher,1744,94.50%,0.40%,0.29%,1.26%,1.49%,2.06%
16481,Lehrer,1743,94.55%,(S),0.92%,(S),1.15%,2.87%
16494,Leffel,1742,95.24%,0.63%,0.29%,0.57%,1.15%,2.12%
16509,Lukes,1740,85.63%,8.74%,0.52%,0.40%,1.78%,2.93%
16525,Lahti,1738,93.79%,(S),0.92%,(S),1.78%,2.47%
16525,Lundell,1738,95.97%,(S),0.63%,(S),1.15%,1.90%
16534,Lattimer,1737,82.90%,11.51%,0.29%,0.46%,2.13%,2.71%
16544,Loden,1735,94.58%,(S),0.92%,(S),1.15%,2.71%
16582,Lauro,1730,85.09%,0.29%,0.98%,0.00%,1.91%,11.73%
16593,Lourenço,1728,90.16%,1.56%,(S),(S),1.39%,6.08%
16616,Lininger,1726,96.18%,0.41%,(S),(S),0.98%,2.20%
16624,Losh,1725,92.12%,(S),(S),3.48%,1.04%,2.20%
16635,Lamarca,1723,92.34%,(S),3.13%,(S),0.75%,3.48%
16635,Lemmer,1723,96.75%,(S),0.41%,(S),1.51%,1.10%
16652,Lowenstein,1720,94.71%,(S),0.93%,(S),1.63%,2.21%
16679,Leachman,1717,72.92%,22.42%,(S),(S),2.39%,1.51%
16696,Lorence,1715,92.36%,1.28%,0.82%,0.41%,0.64%,4.49%
16696,Luoma,1715,94.69%,(S),1.22%,(S),1.81%,1.40%
16704,Lanoue,1714,94.40%,1.98%,(S),(S),1.05%,1.81%
16755,Lary,1706,74.97%,18.17%,0.41%,1.00%,1.93%,3.52%
16761,Lengyel,1705,95.78%,(S),0.29%,(S),0.82%,2.82%
16765,Latson,1704,23.83%,69.42%,(S),(S),3.23%,2.17%
16789,Lassen,1701,94.00%,0.41%,0.59%,0.00%,1.23%,3.76%
16789,Lein,1701,91.65%,1.00%,2.65%,0.47%,1.59%,2.65%
16798,Labrada,1700,6.00%,0.41%,(S),0.71%,(S),92.47%
16802,Legler,1699,89.52%,4.53%,0.65%,0.35%,1.24%,3.71%
16809,Lauver,1698,95.76%,(S),0.41%,(S),1.71%,1.83%
16824,Labra,1697,4.66%,(S),4.60%,(S),1.41%,89.10%
16856,Loiacono,1693,95.33%,(S),0.47%,(S),1.12%,2.66%
16860,Lindauer,1692,95.27%,(S),0.59%,(S),1.71%,1.89%
16881,Locher,1688,95.56%,(S),0.47%,(S),1.13%,2.19%
16919,Lansford,1682,91.56%,1.61%,0.36%,1.13%,1.78%,3.57%
16926,Learned,1681,93.28%,0.42%,1.07%,0.77%,2.08%,2.38%
16933,Loudon,1680,95.42%,1.25%,(S),(S),1.31%,1.31%
17014,Lisowski,1670,96.41%,0.36%,0.84%,0.00%,0.96%,1.44%
17026,Luton,1669,70.04%,15.16%,3.95%,1.62%,1.86%,7.37%
17056,Lipka,1665,96.76%,(S),0.42%,(S),1.02%,1.56%
17063,Lasko,1664,94.17%,(S),1.08%,(S),2.10%,1.92%
17072,Learn,1663,95.97%,(S),1.08%,(S),1.38%,1.26%
17087,Limones,1661,13.55%,0.96%,(S),0.42%,(S),84.71%
17104,Landgraf,1659,94.51%,(S),0.96%,(S),2.11%,2.05%
17131,Litten,1655,95.89%,0.60%,0.54%,0.42%,0.97%,1.57%
17131,Luviano,1655,1.75%,(S),(S),0.00%,(S),97.89%
17151,Linhart,1652,96.37%,0.30%,0.48%,0.48%,0.79%,1.57%
17176,Lockley,1649,28.99%,61.13%,0.91%,1.46%,4.91%,2.61%
17182,Legros,1648,69.42%,24.21%,(S),(S),3.46%,1.94%
17202,Lapan,1646,85.60%,1.76%,5.41%,1.76%,3.04%,2.43%
17202,Leonetti,1646,93.44%,0.55%,0.43%,0.30%,1.46%,3.83%
17229,Leisure,1644,91.30%,2.92%,0.73%,0.61%,2.31%,2.13%
17249,Latiolais,1642,97.69%,(S),(S),(S),1.04%,0.73%
17249,Lisenby,1642,86.60%,9.50%,(S),(S),1.71%,1.40%
17283,Laycock,1638,93.77%,0.55%,0.73%,0.49%,1.10%,3.36%
17283,Lowy,1638,96.03%,(S),0.37%,(S),0.98%,2.44%
17345,Lukasik,1629,95.21%,(S),(S),0.31%,1.35%,2.58%
17367,Lashbrook,1626,96.06%,(S),0.37%,(S),1.66%,1.41%
17379,Luevanos,1625,2.52%,0.62%,(S),(S),(S),96.43%
17406,Laabs,1621,94.82%,(S),(S),0.37%,0.68%,3.70%
17472,Litteral,1613,96.65%,0.56%,(S),(S),0.93%,1.49%
17481,LaCourse,1612,92.18%,(S),(S),1.43%,2.17%,3.23%
17502,Leng,1610,17.58%,0.81%,76.40%,0.00%,2.42%,2.80%
17537,Leiby,1605,96.14%,(S),0.87%,(S),1.00%,1.50%
17537,Lipsky,1605,95.02%,(S),0.93%,(S),1.00%,2.80%
17559,Lietz,1602,96.25%,(S),0.87%,(S),0.69%,1.87%
17586,Lauck,1598,96.18%,(S),0.38%,(S),1.63%,1.56%
17605,Lindblom,1596,94.05%,(S),1.19%,(S),1.38%,3.20%
17673,Lafon,1588,88.48%,2.83%,0.57%,0.44%,1.76%,5.92%
17673,Leiser,1588,95.21%,(S),(S),0.94%,1.26%,1.76%
17709,LaForce,1584,90.09%,4.36%,0.69%,0.82%,2.08%,1.96%
17726,Levingston,1581,37.95%,56.55%,0.38%,0.32%,2.91%,1.90%
17726,Luiz,1581,62.68%,1.01%,2.09%,0.38%,2.47%,31.37%
17764,LaBounty,1577,93.02%,1.14%,0.57%,1.08%,1.20%,2.98%
17775,Leicht,1576,95.49%,(S),0.57%,(S),1.40%,1.90%
17789,Lafortune,1574,57.31%,37.23%,(S),(S),2.16%,2.60%
17809,Lastra,1572,15.39%,1.27%,2.48%,0.45%,0.32%,80.09%
17818,Lyden,1571,94.97%,(S),1.08%,(S),1.02%,2.67%
17823,Lewellyn,1570,91.59%,2.99%,0.45%,0.38%,1.46%,3.12%
17839,Lall,1568,13.58%,14.60%,57.33%,2.49%,8.29%,3.70%
17874,Latshaw,1565,97.19%,(S),0.51%,(S),0.64%,1.41%
17883,Luedke,1564,96.55%,0.58%,(S),(S),0.90%,1.66%
17888,Larrison,1563,94.50%,1.15%,(S),(S),0.90%,2.37%
17888,Lucien,1563,18.36%,73.90%,(S),(S),3.26%,2.94%
17896,Laferrière,1562,93.53%,2.37%,(S),(S),1.02%,2.50%
17896,Lucci,1562,95.65%,(S),0.64%,(S),0.58%,2.82%
17911,Lagarde,1561,53.88%,26.65%,5.06%,1.28%,1.60%,11.53%
17951,Luken,1557,88.82%,2.89%,1.80%,(S),(S),5.07%
17992,Lok,1552,9.09%,(S),85.05%,(S),2.90%,1.55%
17992,López-Pérez,1552,0.90%,(S),(S),0.00%,0.00%,98.84%
18003,Loveall,1551,90.91%,(S),(S),0.58%,4.00%,4.13%
18043,Lichty,1546,95.08%,(S),0.71%,(S),1.29%,2.52%
18054,Lyke,1545,83.11%,11.59%,1.29%,0.32%,0.91%,2.78%
18057,Larabee,1544,93.52%,0.45%,0.52%,1.17%,1.81%,2.53%
18090,LaPorta,1540,91.95%,(S),(S),(S),1.04%,6.23%
18098,Linneman,1539,95.65%,(S),0.52%,(S),1.82%,1.69%
18106,Lengacher,1538,98.44%,0.46%,(S),(S),0.39%,0.46%
18116,Lass,1537,93.95%,(S),0.98%,(S),1.11%,2.99%
