Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
15,Anderson,784404,75.17%,18.93%,0.61%,0.74%,2.11%,2.44%
33,Allen,482607,67.59%,26.17%,0.54%,0.86%,2.38%,2.47%
42,Adams,427865,74.02%,19.90%,0.56%,0.79%,2.16%,2.57%
92,Alvarez,233983,5.18%,0.60%,1.16%,0.38%,0.23%,92.45%
118,Alexander,204621,58.19%,34.04%,1.24%,0.70%,2.66%,3.17%
134,Aguilar,186512,4.03%,0.26%,1.64%,0.52%,0.23%,93.32%
201,Arnold,138893,81.27%,13.34%,0.57%,0.55%,1.87%,2.41%
213,Armstrong,135044,72.39%,21.01%,0.58%,0.93%,2.31%,2.79%
218,Andrews,133799,71.78%,21.58%,0.78%,1.09%,2.20%,2.57%
219,Alvarado,133501,4.29%,0.33%,0.53%,0.23%,0.20%,94.42%
253,Austin,119706,67.47%,26.01%,0.61%,0.80%,2.34%,2.78%
302,Acosta,103418,6.96%,0.62%,2.26%,0.26%,0.43%,89.48%
318,Avila,97314,7.02%,0.43%,1.11%,0.23%,0.26%,90.96%
333,Ayala,92463,4.37%,0.54%,0.47%,0.20%,0.18%,94.25%
401,Aguirre,79517,5.10%,0.25%,1.25%,0.20%,0.25%,92.94%
449,Adkins,73599,87.20%,8.02%,0.38%,0.84%,1.83%,1.72%
516,Andrade,65037,15.43%,3.24%,1.62%,0.26%,1.26%,78.19%
559,Ali,60002,17.33%,30.71%,42.91%,0.51%,5.66%,2.87%
581,Arias,57477,5.12%,0.40%,1.06%,0.14%,0.21%,93.07%
618,Anthony,55114,59.82%,31.93%,1.53%,0.62%,2.29%,3.82%
637,Atkinson,53376,79.31%,13.96%,0.55%,0.55%,1.73%,3.90%
645,Abbott,52739,89.50%,4.89%,0.65%,0.66%,1.78%,2.53%
646,Allison,52701,80.72%,13.10%,0.57%,1.34%,1.99%,2.28%
662,Atkins,51671,67.62%,26.67%,0.50%,0.59%,2.40%,2.21%
665,Acevedo,51351,5.11%,0.60%,0.42%,0.16%,0.17%,93.54%
678,Arroyo,50614,4.62%,0.63%,1.06%,0.13%,0.24%,93.31%
687,Arellano,50104,4.49%,0.10%,2.61%,0.28%,0.39%,92.12%
720,Ahmed,48319,15.69%,22.02%,56.54%,0.36%,3.96%,1.44%
875,Ayers,39623,82.96%,11.66%,0.60%,0.58%,2.13%,2.07%
878,Avery,39564,71.13%,22.93%,0.51%,0.75%,2.39%,2.29%
900,Ashley,38499,71.84%,20.60%,0.65%,2.35%,2.25%,2.31%
940,Avalos,36922,3.54%,0.15%,0.21%,0.15%,0.12%,95.83%
963,Andersen,36150,94.00%,0.82%,0.69%,0.40%,1.45%,2.63%
975,Alfaro,35725,4.88%,0.29%,1.28%,0.10%,0.19%,93.26%
1000,Archer,34949,79.50%,13.99%,0.60%,0.74%,2.03%,3.13%
1057,Amaya,33218,4.45%,0.62%,0.43%,0.15%,0.20%,94.15%
1076,Albert,32507,76.84%,13.64%,2.06%,1.69%,1.72%,4.04%
1109,Aguilera,31581,4.28%,0.30%,0.54%,0.13%,0.18%,94.57%
1120,Abraham,31303,45.00%,20.48%,25.64%,0.73%,2.12%,6.03%
1140,Alford,30771,63.95%,30.58%,0.42%,0.76%,2.01%,2.29%
1148,Alston,30693,13.76%,79.83%,0.22%,0.40%,3.28%,2.51%
1155,Alonso,30389,6.76%,0.23%,0.84%,0.10%,0.19%,91.90%
1212,Arredondo,29173,4.88%,0.21%,0.19%,0.22%,0.16%,94.36%
1247,Arthur,28102,76.63%,15.79%,1.04%,2.36%,1.84%,2.35%
1367,Aragón,25801,10.10%,0.38%,3.41%,1.84%,0.72%,83.55%
1368,Aquino,25783,11.62%,0.51%,29.93%,0.29%,2.51%,55.14%
1375,Avilés,25716,5.37%,0.72%,1.22%,0.10%,0.30%,92.29%
1387,Abrams,25534,71.62%,22.14%,0.55%,0.57%,1.91%,3.21%
1398,Ackerman,25401,93.47%,1.41%,0.63%,0.66%,1.58%,2.26%
1405,Akers,25290,89.91%,4.77%,0.51%,0.66%,1.98%,2.17%
1410,Albright,25189,89.66%,5.59%,0.49%,0.52%,1.63%,2.10%
1428,Angel,24895,43.29%,2.82%,1.48%,0.45%,1.04%,50.91%
1488,Anaya,24017,6.03%,0.43%,0.39%,0.38%,0.27%,92.50%
1499,Arévalo,23895,4.07%,0.30%,2.98%,0.10%,0.25%,92.30%
1517,Amos,23621,62.61%,29.30%,0.89%,2.07%,2.38%,2.74%
1562,Aldridge,23034,80.09%,15.06%,0.36%,0.63%,1.88%,1.96%
1571,Aleman,22927,7.83%,0.44%,0.28%,0.08%,0.17%,91.19%
1573,Arrington,22840,51.21%,43.21%,0.35%,0.55%,2.61%,2.07%
1598,Ames,22385,84.65%,7.88%,0.96%,0.62%,1.89%,4.00%
1603,Amador,22370,7.78%,0.36%,1.48%,0.34%,0.32%,89.72%
1673,Arreola,21540,2.71%,0.11%,1.69%,0.11%,0.19%,95.20%
1709,Ash,21030,81.09%,13.40%,0.54%,0.51%,2.14%,2.31%
1758,Alonzo,20367,10.35%,2.37%,5.82%,0.97%,0.76%,79.73%
1844,Arce,19464,6.94%,0.65%,3.95%,0.19%,0.58%,87.69%
1848,Arteaga,19410,3.61%,0.28%,0.18%,0.15%,0.19%,95.60%
1861,Aranda,19298,5.74%,0.61%,2.30%,0.23%,0.35%,90.78%
1865,Arriaga,19236,4.25%,0.24%,0.31%,0.15%,0.11%,94.94%
1908,Araujo,18856,27.11%,2.06%,0.99%,0.26%,0.99%,68.59%
1917,Alarcón,18805,5.43%,0.35%,2.60%,0.20%,0.29%,91.14%
1927,Adair,18708,82.69%,9.35%,0.53%,2.15%,2.82%,2.46%
1947,Allred,18526,93.48%,1.77%,0.44%,0.55%,1.57%,2.20%
1958,Abel,18464,88.24%,4.92%,0.92%,0.87%,1.74%,3.30%
1986,Addison,18169,50.75%,42.95%,0.50%,1.14%,2.36%,2.30%
2008,Abreu,17998,13.97%,1.29%,0.87%,0.08%,0.82%,82.98%
2020,Akins,17868,62.81%,31.45%,0.45%,0.65%,2.45%,2.19%
2029,Alcala,17758,5.66%,0.37%,1.97%,0.11%,0.23%,91.66%
2047,Albrecht,17581,95.38%,0.26%,0.60%,0.19%,1.26%,2.31%
2054,Argueta,17540,2.79%,0.35%,0.48%,0.05%,0.16%,96.16%
2060,Aldrich,17509,92.45%,1.91%,0.75%,0.91%,1.47%,2.51%
2069,Ashby,17482,80.92%,13.38%,0.49%,0.64%,1.73%,2.84%
2107,Ambrose,17178,81.04%,12.45%,1.30%,0.90%,1.58%,2.72%
2114,Atwood,17112,90.69%,3.82%,0.54%,0.53%,1.86%,2.55%
2166,Almeida,16760,58.19%,4.61%,3.03%,0.30%,1.84%,32.04%
2179,Acuña,16683,6.83%,0.25%,3.20%,0.83%,0.62%,88.27%
2189,Alaniz,16596,6.95%,0.13%,0.19%,0.24%,0.15%,92.34%
2205,Adamson,16515,85.70%,8.91%,0.65%,0.64%,1.69%,2.42%
2206,Arnett,16499,85.56%,8.70%,0.63%,0.73%,2.15%,2.22%
2208,Anguiano,16479,3.64%,0.22%,0.10%,0.18%,0.20%,95.66%
2216,Abernathy,16450,78.42%,16.43%,0.36%,0.59%,2.03%,2.17%
2217,Altman,16448,92.21%,2.98%,0.66%,0.37%,1.19%,2.59%
2223,Adler,16412,94.90%,0.57%,0.71%,0.15%,1.06%,2.61%
2238,Ahmad,16291,23.50%,8.27%,58.79%,0.13%,6.49%,2.81%
2241,Aaron,16276,66.02%,25.61%,1.30%,0.56%,2.22%,4.28%
2250,Adame,16193,6.03%,0.46%,0.42%,0.33%,0.15%,92.61%
2305,Aponte,15828,7.32%,1.44%,0.27%,0.10%,0.29%,90.59%
2343,Anders,15554,87.48%,7.15%,0.62%,0.51%,1.96%,2.28%
2358,Antonio,15461,13.81%,3.44%,20.48%,6.20%,2.24%,53.83%
2406,Armenta,15078,7.94%,0.14%,0.25%,0.90%,0.27%,90.51%
2454,Almanza,14708,4.12%,0.33%,0.38%,0.27%,0.13%,94.78%
2529,Alley,14323,92.30%,2.63%,0.66%,0.67%,1.80%,1.94%
2536,Augustine,14268,66.80%,20.31%,4.62%,2.27%,1.90%,4.10%
2559,Angeles,14128,6.94%,0.33%,22.54%,0.12%,1.59%,68.48%
2576,Arndt,14031,94.77%,0.33%,0.68%,0.51%,1.43%,2.27%
2595,Alves,13882,76.99%,11.68%,1.65%,0.40%,1.90%,7.38%
2617,Andrew,13764,71.99%,13.44%,2.09%,5.20%,1.77%,5.51%
2634,Askew,13683,45.63%,49.24%,0.31%,0.39%,2.38%,2.04%
2654,Adam,13574,72.58%,17.09%,3.52%,0.42%,1.93%,4.46%
2680,Aparicio,13437,4.10%,0.30%,0.36%,0.17%,0.13%,94.94%
2695,Asher,13371,88.93%,3.19%,2.46%,0.90%,2.08%,2.43%
2699,Alba,13347,13.46%,0.42%,5.36%,0.19%,0.65%,79.91%
2717,Archuleta,13248,16.06%,0.25%,0.32%,2.25%,0.74%,80.38%
2794,Alcantar,12919,3.27%,0.27%,0.21%,0.19%,0.16%,95.90%
2799,Aguayo,12876,4.09%,0.19%,0.29%,0.25%,0.14%,95.05%
2813,Andres,12821,46.21%,2.26%,16.07%,0.50%,1.68%,33.27%
2816,Aiken,12812,66.40%,27.64%,0.89%,1.02%,2.11%,1.94%
2836,Angulo,12714,5.01%,0.50%,1.10%,0.20%,0.13%,93.05%
2837,Amato,12713,92.17%,0.42%,1.15%,0.14%,0.96%,5.17%
2853,Alcántara,12636,5.05%,0.62%,17.89%,0.05%,1.45%,74.94%
2861,Adcock,12599,94.35%,0.99%,0.46%,0.93%,1.59%,1.68%
2892,Armendariz,12423,5.24%,0.23%,0.14%,0.15%,0.22%,94.02%
2915,Altamirano,12296,4.24%,0.28%,1.17%,0.12%,0.13%,94.05%
2917,Alicea,12287,7.55%,1.45%,0.37%,0.07%,0.31%,90.24%
2922,Ashton,12263,80.49%,13.36%,0.61%,0.48%,2.14%,2.93%
2927,Alfonso,12246,19.79%,1.25%,10.44%,0.13%,0.99%,67.39%
2958,Almonte,12128,5.22%,0.74%,3.09%,0.05%,0.35%,90.54%
3022,Allan,11867,84.46%,6.45%,2.06%,0.75%,2.44%,3.83%
3035,Arenas,11809,5.27%,0.51%,4.87%,0.26%,0.46%,88.64%
3042,Amaro,11769,11.82%,1.12%,0.82%,0.25%,0.39%,85.60%
3046,Applegate,11762,93.04%,1.11%,0.53%,0.87%,1.81%,2.65%
3098,Alcaraz,11616,3.19%,0.21%,3.37%,0.23%,0.22%,92.77%
3202,Apodaca,11280,12.50%,0.26%,0.44%,1.24%,0.52%,85.04%
3241,Ayres,11139,88.45%,5.85%,0.60%,0.40%,1.91%,2.78%
3243,Amin,11137,15.28%,7.33%,70.93%,0.25%,4.46%,1.75%
3274,Alanis,11029,4.65%,0.28%,0.29%,0.16%,0.12%,94.50%
3304,Agee,10857,68.96%,25.85%,0.42%,0.43%,2.49%,1.84%
3347,Arana,10698,12.87%,1.62%,3.90%,0.10%,1.39%,80.12%
3379,Ahn,10567,3.44%,0.14%,93.82%,0.00%,2.21%,0.39%
3400,Acker,10519,87.02%,8.23%,0.48%,0.45%,1.81%,2.02%
3416,Ambriz,10445,2.67%,0.09%,0.14%,0.11%,0.11%,96.88%
3434,Anglin,10396,74.76%,18.12%,0.38%,0.88%,2.14%,3.71%
3448,Aldana,10362,5.12%,0.75%,3.83%,0.13%,0.40%,89.77%
3505,Andrus,10197,82.90%,12.57%,0.72%,0.25%,1.24%,2.33%
3508,Ahrens,10182,94.81%,0.19%,0.69%,0.46%,1.53%,2.32%
3528,Alderman,10119,88.05%,7.51%,0.50%,0.53%,1.52%,1.88%
3531,Ashworth,10116,91.99%,3.39%,0.47%,0.57%,1.32%,2.24%
3553,Allard,10047,90.96%,1.86%,0.93%,1.94%,2.13%,2.18%
3576,Ashcraft,9957,93.37%,1.84%,0.51%,0.49%,1.73%,2.06%
3579,Abney,9948,68.80%,26.27%,0.34%,0.41%,1.90%,2.28%
3580,Albertson,9943,94.45%,0.85%,0.43%,0.75%,1.41%,2.10%
3602,Agnew,9856,68.08%,26.36%,0.55%,0.34%,2.40%,2.26%
3603,Aceves,9854,4.29%,0.26%,0.22%,0.15%,0.17%,94.90%
3638,Albers,9766,95.44%,0.54%,0.72%,0.63%,1.14%,1.53%
3682,Artis,9656,12.93%,79.33%,0.54%,0.52%,3.48%,3.20%
3709,Amaral,9567,78.13%,0.78%,1.59%,0.22%,2.59%,16.68%
3734,Antoine,9493,14.58%,76.89%,0.64%,2.25%,3.05%,2.58%
3760,Ashford,9421,39.93%,53.32%,0.49%,0.42%,2.89%,2.95%
3780,Abarca,9363,3.47%,0.19%,1.40%,0.19%,0.44%,94.31%
3785,Andre,9358,62.21%,28.81%,0.88%,0.58%,1.80%,5.73%
3874,Ainsworth,9149,90.15%,4.13%,0.55%,0.77%,1.44%,2.96%
3891,Avina,9122,5.82%,0.37%,0.79%,0.22%,0.34%,92.46%
3982,Aiello,8927,93.94%,0.34%,0.62%,0.25%,1.25%,3.61%
3989,Ammons,8904,76.86%,17.10%,0.57%,1.70%,1.98%,1.79%
4052,Arsenault,8760,95.80%,0.21%,0.62%,0.31%,1.53%,1.54%
4081,Autry,8704,73.48%,20.68%,0.45%,0.56%,1.96%,2.86%
4114,Akin,8626,89.93%,2.97%,1.09%,1.15%,1.97%,2.90%
4116,Atwell,8622,87.56%,7.16%,0.57%,0.88%,1.77%,2.06%
4157,Asbury,8522,85.67%,9.29%,0.61%,0.70%,1.72%,1.99%
4160,Arguello,8518,8.28%,0.19%,0.38%,0.21%,0.21%,90.74%
4215,Almaraz,8404,4.02%,0.14%,0.21%,0.12%,0.06%,95.44%
4227,Aguiar,8390,47.62%,0.62%,1.51%,0.12%,2.04%,48.09%
4232,Armijo,8372,12.08%,0.26%,0.48%,2.54%,0.60%,84.04%
4242,Archibald,8359,73.86%,19.85%,0.73%,0.31%,1.65%,3.60%
4272,Abdullah,8314,24.40%,51.36%,13.74%,0.26%,7.28%,2.96%
4322,Ahern,8221,95.56%,0.34%,0.75%,0.11%,1.01%,2.23%
4338,Atchison,8185,83.05%,11.45%,0.43%,0.71%,1.86%,2.50%
4353,An,8160,3.37%,0.87%,92.99%,0.07%,1.42%,1.27%
4366,Armour,8139,60.35%,33.36%,0.74%,0.84%,2.78%,1.94%
4447,Allman,7977,89.18%,5.24%,0.81%,0.92%,1.49%,2.36%
4449,Alvarenga,7973,4.43%,0.88%,0.31%,0.11%,0.16%,94.11%
4473,Appel,7938,93.74%,0.54%,0.64%,0.42%,1.07%,3.59%
4476,Alam,7932,10.24%,1.01%,82.92%,0.50%,3.45%,1.88%
4480,Armstead,7919,16.57%,76.18%,0.43%,0.19%,4.42%,2.21%
4498,Alcorn,7884,84.88%,9.67%,0.60%,0.56%,1.74%,2.56%
4503,Arriola,7877,9.83%,0.62%,7.91%,0.57%,1.23%,79.84%
4526,Ascencio,7832,2.69%,0.51%,0.28%,0.50%,0.13%,95.89%
4550,Augustin,7788,22.61%,66.85%,2.43%,0.22%,2.32%,5.57%
4563,Alejandro,7770,4.83%,0.55%,9.55%,0.12%,0.80%,84.16%
4573,Ashe,7756,67.08%,26.35%,0.79%,0.49%,2.23%,3.06%
4590,Angelo,7728,85.42%,3.11%,2.16%,0.57%,1.80%,6.95%
4593,Angell,7725,93.68%,1.11%,0.69%,0.26%,1.19%,3.07%
4606,Abrego,7702,5.87%,0.23%,1.78%,0.16%,0.30%,91.66%
4692,Avelar,7564,8.51%,0.42%,0.13%,0.19%,0.38%,90.36%
4723,Ault,7509,95.23%,1.33%,0.64%,0.48%,1.08%,1.24%
4738,Abdi,7484,5.09%,89.70%,2.00%,0.09%,2.65%,0.47%
4811,Abell,7339,92.74%,2.41%,0.72%,0.42%,1.12%,2.59%
4889,Amezcua,7206,2.79%,0.17%,0.10%,(S),(S),96.84%
4902,Almond,7188,78.66%,16.30%,0.49%,0.39%,1.75%,2.41%
4919,Au,7148,8.38%,(S),83.07%,(S),5.69%,2.48%
4952,Ackley,7102,93.65%,0.25%,0.62%,1.58%,1.87%,2.03%
4956,Araiza,7095,4.59%,0.08%,0.21%,0.39%,0.21%,94.50%
4990,Archie,7035,17.90%,74.54%,0.41%,1.86%,3.31%,1.98%
5020,Arango,6998,7.72%,0.66%,0.51%,0.09%,0.21%,90.81%
5050,Apple,6948,89.45%,2.99%,0.72%,2.84%,1.87%,2.13%
5070,Alexis,6915,13.55%,75.72%,0.97%,1.10%,3.08%,5.58%
5096,Andino,6866,7.78%,2.14%,0.28%,0.09%,0.16%,89.56%
5129,Anton,6823,78.00%,1.38%,2.93%,0.85%,1.35%,15.49%
5141,Ard,6807,83.53%,11.80%,0.28%,0.43%,1.62%,2.35%
5187,Aziz,6740,43.29%,9.48%,37.66%,0.12%,6.51%,2.94%
5192,Albritton,6737,74.87%,20.94%,0.31%,0.34%,1.42%,2.11%
5209,Arena,6706,86.46%,0.75%,2.16%,0.07%,1.09%,9.47%
5280,Amundson,6594,95.44%,0.21%,0.39%,0.53%,1.32%,2.11%
5335,Alberto,6528,14.78%,0.80%,10.78%,0.09%,0.64%,72.90%
5356,Arreguín,6501,4.54%,0.23%,0.15%,0.26%,0.14%,94.68%
5364,Alfred,6490,30.43%,58.69%,3.45%,1.43%,3.07%,2.93%
5382,Atherton,6466,92.16%,2.06%,0.59%,0.23%,1.59%,3.37%
5389,August,6456,65.13%,27.29%,0.93%,0.29%,2.04%,4.31%
5401,Abad,6446,9.29%,1.13%,34.35%,0.19%,3.51%,51.54%
5405,Abercrombie,6439,78.16%,16.93%,0.37%,0.81%,1.72%,2.00%
5435,Albanese,6407,95.36%,(S),0.66%,(S),0.92%,2.79%
5437,Agüero,6402,6.94%,0.17%,1.11%,0.86%,0.39%,90.53%
5458,Agustín,6375,3.20%,1.40%,46.34%,0.16%,3.18%,45.73%
5464,Albarran,6366,3.83%,0.28%,0.20%,(S),(S),95.48%
5486,Alejo,6339,2.74%,0.43%,11.88%,0.38%,0.88%,83.69%
5516,Alger,6306,92.67%,0.48%,1.36%,0.79%,2.11%,2.58%
5549,Almazán,6265,4.47%,0.27%,11.14%,0.11%,0.69%,83.32%
5578,Alberts,6229,90.62%,2.55%,0.56%,1.78%,1.53%,2.95%
5609,Alegría,6200,6.37%,0.48%,1.31%,0.26%,0.23%,91.35%
5617,Atchley,6187,93.31%,0.99%,0.40%,1.08%,1.73%,2.49%
5642,Ashmore,6155,85.91%,8.17%,0.65%,1.06%,1.85%,2.36%
5664,Alderson,6130,86.51%,8.30%,0.57%,0.44%,1.65%,2.53%
5664,Arvizu,6130,5.45%,0.16%,0.23%,0.29%,0.31%,93.56%
5683,Aguila,6103,7.95%,0.39%,12.03%,0.26%,1.18%,78.19%
5695,Avendaño,6086,3.68%,0.13%,3.15%,0.15%,0.36%,92.52%
5734,Abeyta,6046,16.01%,0.26%,0.35%,4.45%,0.68%,78.25%
5750,Alva,6026,10.31%,0.83%,3.09%,0.71%,0.58%,84.48%
5751,Almaguer,6023,5.35%,0.12%,0.30%,0.25%,0.10%,93.89%
5762,Azevedo,6014,80.86%,0.98%,1.63%,0.78%,2.33%,13.42%
5773,Armas,6002,11.28%,0.38%,4.05%,0.42%,0.78%,83.09%
5850,Alt,5906,90.82%,2.73%,2.79%,0.25%,1.44%,1.96%
5889,Albano,5860,75.96%,0.63%,16.54%,0.12%,2.13%,4.62%
5924,Arceneaux,5818,58.39%,37.44%,0.14%,0.38%,1.60%,2.06%
5931,Antúnez,5808,4.72%,0.64%,0.17%,0.19%,0.12%,94.16%
5985,Alden,5748,90.99%,1.36%,1.53%,1.81%,1.69%,2.63%
6035,Angle,5693,89.79%,2.25%,1.35%,0.58%,1.65%,4.37%
6054,Arambula,5668,5.13%,(S),1.09%,(S),0.12%,93.49%
6098,Arbogast,5625,95.06%,0.36%,0.62%,0.16%,1.56%,2.24%
6103,Agosto,5619,10.70%,1.90%,0.85%,(S),(S),86.23%
6132,Appleton,5588,79.62%,14.32%,0.45%,0.95%,2.22%,2.45%
6143,Abner,5577,71.06%,22.99%,0.88%,0.34%,2.01%,2.73%
6161,Appleby,5556,88.41%,6.44%,0.72%,0.47%,1.82%,2.14%
6201,Abram,5514,45.79%,45.88%,2.01%,0.51%,2.90%,2.90%
6201,Adrian,5514,76.04%,3.43%,1.54%,0.63%,1.83%,16.52%
6242,Alex,5476,54.49%,18.66%,15.80%,2.89%,2.05%,6.12%
6263,Amerson,5455,62.75%,31.40%,0.33%,0.81%,2.38%,2.33%
6275,Awad,5446,83.18%,5.14%,1.87%,0.22%,5.42%,4.17%
6277,Avant,5443,52.25%,41.36%,0.39%,0.77%,2.06%,3.18%
6285,Agarwal,5436,2.76%,0.15%,94.35%,0.37%,2.08%,0.29%
6301,Aycock,5422,90.02%,6.10%,0.35%,0.41%,1.03%,2.08%
6367,Armbruster,5345,93.66%,2.56%,0.39%,0.54%,0.95%,1.89%
6470,Aronson,5247,95.08%,0.50%,0.84%,0.21%,1.33%,2.04%
6502,Alvey,5220,95.31%,0.46%,0.40%,0.25%,1.13%,2.45%
6513,Allgood,5210,82.99%,11.73%,0.50%,0.69%,2.15%,1.94%
6574,Abbey,5150,82.19%,11.20%,1.26%,1.15%,2.14%,2.06%
6684,Arrieta,5053,7.38%,0.46%,3.82%,0.14%,0.40%,87.81%
6697,Arora,5043,3.53%,0.61%,92.43%,0.52%,2.22%,0.69%
6718,Amick,5026,95.11%,0.94%,0.48%,0.38%,1.13%,1.97%
6733,Ables,5010,87.94%,5.95%,0.82%,0.90%,2.04%,2.36%
6757,Aucoin,4989,95.99%,0.84%,0.28%,0.70%,1.04%,1.14%
6781,Abbas,4974,47.02%,6.39%,39.26%,0.24%,5.15%,1.93%
6790,Addington,4968,92.47%,1.17%,0.42%,1.37%,2.23%,2.33%
6817,Abrahamson,4948,89.87%,0.40%,0.71%,5.36%,2.00%,1.66%
6829,Ahumada,4937,5.59%,0.22%,0.30%,0.36%,0.38%,93.13%
6829,Ayon,4937,4.23%,0.22%,0.63%,0.45%,0.28%,94.19%
6831,Aikens,4936,43.15%,49.64%,0.36%,1.11%,3.26%,2.47%
6858,Arzate,4906,2.57%,(S),0.24%,0.20%,(S),96.84%
6874,Acton,4892,91.86%,1.76%,1.53%,0.61%,1.51%,2.72%
6896,Abramson,4875,91.14%,3.10%,0.92%,0.25%,1.39%,3.20%
6932,Arguelles,4837,7.81%,0.39%,8.72%,0.31%,0.81%,81.95%
6961,Aguinaga,4818,5.46%,0.17%,0.27%,0.15%,0.15%,93.81%
7010,Abshire,4778,94.60%,0.82%,0.50%,0.52%,1.44%,2.11%
7031,Alatorre,4759,4.08%,0.15%,0.21%,0.13%,0.15%,95.29%
7046,Aubrey,4753,73.60%,17.40%,0.61%,2.36%,2.61%,3.43%
7088,Alfano,4724,92.74%,(S),0.53%,(S),1.08%,5.27%
7110,Aden,4705,42.95%,53.11%,1.08%,0.13%,1.45%,1.28%
7143,Arrowood,4681,95.98%,0.17%,0.30%,0.77%,1.75%,1.03%
7148,Ansari,4679,23.30%,6.16%,61.30%,0.11%,7.27%,1.88%
7155,Alexandre,4675,23.53%,66.74%,0.66%,0.17%,2.18%,6.72%
7164,Arzola,4669,4.63%,0.24%,0.21%,0.11%,0.15%,94.67%
7171,Arneson,4665,94.77%,0.15%,0.84%,0.28%,1.97%,1.99%
7211,Ahearn,4628,94.14%,0.35%,0.82%,0.13%,1.69%,2.87%
7245,Adames,4604,7.02%,1.93%,0.85%,0.48%,0.20%,89.53%
7305,Alton,4565,84.42%,5.54%,1.18%,0.66%,2.19%,6.00%
7337,Amezquita,4544,2.57%,0.55%,0.18%,(S),(S),96.50%
7351,Arruda,4532,90.93%,0.51%,1.85%,0.15%,3.00%,3.55%
7357,Alejandre,4528,2.32%,(S),0.77%,(S),0.13%,96.64%
7369,Acree,4519,78.60%,16.33%,0.29%,0.80%,2.15%,1.84%
7373,Antonelli,4518,94.67%,0.51%,(S),(S),0.60%,3.92%
7433,Astorga,4481,5.16%,0.33%,2.79%,0.18%,0.31%,91.23%
7477,Atencio,4456,16.90%,0.31%,2.02%,5.50%,0.79%,74.48%
7497,Annis,4442,92.41%,0.90%,0.68%,0.95%,2.14%,2.93%
7531,Almendarez,4415,6.39%,0.72%,0.39%,0.34%,0.23%,91.94%
7564,Arbuckle,4393,87.87%,5.37%,0.57%,1.53%,2.32%,2.34%
7566,Archambault,4391,88.93%,0.23%,0.50%,6.67%,1.39%,2.28%
7619,Alas,4358,3.81%,0.78%,2.50%,0.23%,0.21%,92.47%
7638,Aitken,4347,90.71%,2.58%,0.76%,0.76%,1.27%,3.93%
7644,Abate,4344,84.94%,10.22%,0.37%,0.12%,1.01%,3.34%
7690,Alleman,4318,94.37%,0.79%,0.46%,0.28%,1.64%,2.45%
7739,Atwater,4289,59.69%,34.46%,0.44%,0.40%,2.84%,2.17%
7765,Albin,4273,91.83%,1.36%,1.15%,0.42%,1.29%,3.96%
7782,Arceo,4265,3.73%,0.14%,19.60%,0.12%,1.17%,75.24%
7785,Akhtar,4260,4.88%,0.47%,89.81%,0.16%,3.45%,1.22%
7847,Alcazar,4219,4.88%,0.62%,4.05%,(S),(S),89.95%
7854,Angus,4214,79.73%,11.53%,1.76%,1.02%,2.02%,3.94%
7911,Auger,4182,94.60%,0.96%,0.62%,0.38%,1.22%,2.22%
7924,Autrey,4177,81.47%,12.83%,0.26%,0.60%,1.72%,3.11%
7950,Alleyne,4163,2.88%,85.97%,0.53%,0.31%,3.46%,6.85%
8005,Arcos,4132,3.73%,0.22%,0.75%,(S),(S),95.14%
8006,Adelman,4131,95.88%,0.36%,0.75%,0.12%,1.23%,1.65%
8032,Abdallah,4121,76.66%,10.68%,1.33%,0.22%,6.62%,4.49%
8049,Almodóvar,4112,5.81%,1.07%,2.36%,0.15%,0.32%,90.30%
8049,Ashburn,4112,88.93%,6.61%,0.54%,0.34%,1.58%,1.99%
8097,Almanzar,4095,3.00%,0.98%,1.10%,0.49%,0.29%,94.14%
8128,Anson,4079,83.04%,5.44%,3.97%,1.03%,2.79%,3.73%
8131,Armentrout,4077,96.25%,0.39%,0.47%,0.56%,0.96%,1.37%
8162,Armitage,4063,91.95%,0.89%,1.18%,0.64%,3.05%,2.29%
8209,Asunción,4042,4.18%,(S),69.67%,(S),8.91%,16.70%
8323,Auguste,3981,9.09%,82.92%,0.78%,0.20%,2.81%,4.19%
8353,Ambrosio,3963,41.08%,0.25%,7.07%,0.35%,1.41%,49.84%
8372,Ardoin,3955,70.44%,26.60%,0.20%,0.15%,0.94%,1.67%
8402,Aston,3937,89.74%,3.78%,0.84%,0.58%,2.08%,2.97%
8404,Alvis,3936,79.93%,9.07%,1.58%,0.36%,1.85%,7.22%
8464,Alderete,3903,7.79%,0.18%,0.38%,0.51%,0.31%,90.83%
8485,Alder,3885,89.78%,4.22%,0.75%,0.33%,1.88%,3.04%
8506,Aho,3872,90.47%,1.16%,3.28%,0.93%,1.94%,2.22%
8506,Aman,3872,77.87%,6.48%,8.78%,0.46%,3.20%,3.20%
8541,Arms,3854,86.69%,7.65%,0.49%,0.70%,2.13%,2.34%
8597,Alter,3830,94.07%,0.65%,1.41%,0.16%,1.59%,2.11%
8635,Argo,3808,90.68%,2.49%,0.50%,1.00%,1.81%,3.52%
8651,Anand,3798,3.79%,0.21%,92.07%,0.61%,2.98%,0.34%
8673,Alvares,3789,6.84%,0.69%,2.24%,(S),(S),89.81%
8686,Adorno,3783,13.80%,1.32%,(S),(S),0.19%,84.51%
8700,Andújar,3773,6.94%,1.78%,0.29%,0.27%,0.34%,90.38%
8705,Avilez,3771,4.56%,2.65%,0.45%,0.32%,0.34%,91.67%
