Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
9652,Tunnell,3362,85.51%,7.64%,0.62%,1.22%,2.50%,2.50%
9679,Tedford,3354,87.92%,7.93%,0.51%,0.21%,1.76%,1.67%
9722,Trautman,3336,95.38%,0.63%,(S),(S),1.26%,2.34%
9741,Tingley,3327,93.42%,1.89%,0.69%,0.33%,1.62%,2.04%
9747,Tanksley,3325,51.88%,42.53%,0.30%,0.93%,2.92%,1.44%
9770,Trexler,3316,95.84%,0.75%,0.33%,0.45%,0.87%,1.75%
9780,Thrift,3313,91.76%,4.04%,0.36%,0.75%,1.42%,1.66%
9798,Trantham,3304,91.37%,2.91%,0.33%,1.45%,2.12%,1.82%
9800,Trumble,3303,91.34%,3.78%,0.18%,0.85%,1.57%,2.27%
9861,Telford,3280,77.68%,17.10%,0.61%,0.37%,1.68%,2.56%
9865,Tena,3279,5.00%,1.25%,2.87%,0.70%,0.49%,89.69%
9884,Terranova,3271,91.84%,(S),0.43%,(S),0.86%,6.39%
9902,Tapley,3264,87.50%,7.75%,0.37%,0.49%,1.87%,2.02%
9931,Tso,3249,2.31%,0.15%,40.04%,52.60%,3.23%,1.66%
9949,Twomey,3245,94.51%,0.46%,0.74%,0.31%,1.26%,2.71%
9964,Throckmorton,3238,94.35%,2.84%,0.28%,0.22%,0.93%,1.39%
10015,Twigg,3219,93.72%,1.18%,0.50%,0.99%,1.89%,1.71%
10023,Trawick,3215,68.52%,26.87%,0.75%,0.31%,2.21%,1.34%
10029,Trotman,3212,34.46%,57.32%,0.47%,0.50%,3.21%,4.05%
10030,Tillis,3211,40.27%,53.07%,0.44%,0.44%,3.02%,2.77%
10107,Testerman,3187,94.45%,0.31%,0.50%,1.44%,1.60%,1.69%
10114,Tilson,3186,85.53%,8.88%,0.41%,0.72%,1.88%,2.57%
10179,Tennison,3169,78.16%,13.70%,0.63%,1.67%,2.43%,3.41%
10180,Tsui,3168,1.86%,(S),94.48%,(S),2.62%,0.76%
10189,Thome,3163,91.43%,1.01%,0.76%,0.22%,0.98%,5.60%
10191,Thoms,3162,83.93%,9.14%,0.92%,0.95%,1.83%,3.23%
10204,Thakkar,3157,1.68%,0.38%,94.71%,0.54%,2.12%,0.57%
10215,Tabares,3155,6.40%,0.35%,1.58%,0.25%,0.63%,90.78%
10228,Trammel,3152,76.62%,17.10%,0.29%,1.49%,2.57%,1.94%
10243,Tillett,3147,71.37%,19.48%,0.67%,0.32%,2.80%,5.37%
10260,Traxler,3141,91.47%,4.04%,0.48%,0.32%,1.62%,2.07%
10284,Takacs,3135,95.73%,(S),0.45%,(S),0.67%,2.58%
10324,Thorsen,3121,95.00%,0.29%,0.42%,0.45%,1.54%,2.31%
10346,Truelove,3114,89.11%,4.72%,0.64%,0.87%,2.15%,2.50%
10365,Toles,3110,31.77%,60.77%,0.55%,0.55%,3.50%,2.86%
10382,Ting,3103,5.41%,0.81%,87.59%,0.00%,5.29%,0.90%
10387,Tyus,3102,16.89%,78.30%,(S),(S),2.87%,1.61%
10422,Teets,3089,94.50%,1.04%,0.52%,0.42%,1.65%,1.88%
10462,Tomes,3073,82.59%,7.48%,0.62%,0.20%,2.02%,7.09%
10466,Trudell,3071,89.19%,3.00%,0.52%,2.38%,2.38%,2.54%
10472,Taulbee,3068,95.63%,0.36%,0.68%,0.49%,1.83%,1.01%
10491,Toomer,3059,28.11%,66.26%,0.39%,0.16%,3.07%,1.99%
10505,Thill,3055,93.45%,0.79%,0.79%,0.82%,1.41%,2.75%
10510,Timmer,3054,93.55%,2.36%,0.43%,0.36%,1.83%,1.47%
10531,Twyman,3046,43.01%,48.92%,0.33%,0.16%,5.02%,2.56%
10572,Troxel,3032,93.37%,0.49%,0.96%,0.59%,1.98%,2.61%
10641,Toups,3008,94.38%,1.66%,0.37%,0.86%,1.03%,1.70%
10668,Troupe,2999,47.78%,45.22%,0.63%,0.17%,3.60%,2.60%
10706,Teeters,2985,94.47%,1.14%,0.47%,0.37%,2.21%,1.34%
10731,Teske,2975,96.74%,0.20%,0.47%,0.37%,0.87%,1.34%
10792,Trotta,2955,92.62%,1.90%,(S),(S),1.25%,3.82%
10792,Turnbow,2955,84.74%,9.51%,0.37%,1.22%,1.59%,2.57%
10809,Twitty,2947,43.43%,51.17%,0.41%,0.44%,2.68%,1.87%
10822,Troncoso,2943,7.07%,0.48%,1.02%,0.24%,0.27%,90.93%
10834,Tullos,2940,88.64%,4.46%,0.24%,0.44%,1.36%,4.86%
10880,Threadgill,2930,63.31%,29.62%,0.61%,0.48%,3.11%,2.87%
10935,Todaro,2911,94.64%,(S),0.58%,(S),0.45%,4.19%
10956,Tynes,2904,52.38%,41.53%,0.41%,0.34%,3.24%,2.10%
11016,Teitelbaum,2887,97.58%,0.21%,0.24%,0.00%,0.45%,1.52%
11051,Towe,2877,88.08%,7.06%,0.66%,0.87%,1.39%,1.95%
11078,Thielen,2867,94.56%,0.59%,0.49%,0.38%,1.01%,2.96%
11081,Tatman,2864,87.29%,7.44%,0.80%,0.63%,1.29%,2.55%
11104,Toman,2857,91.35%,1.16%,1.23%,0.56%,2.21%,3.50%
11197,Thor,2823,34.11%,1.13%,61.49%,0.18%,1.70%,1.38%
11204,Timothy,2821,66.08%,21.16%,5.64%,1.81%,2.66%,2.66%
11250,Thoman,2810,90.82%,2.67%,1.57%,0.57%,1.46%,2.92%
11250,Tilghman,2810,52.99%,42.35%,0.28%,0.32%,1.92%,2.14%
11312,Tineo,2792,7.06%,0.90%,5.37%,0.21%,0.21%,86.25%
11319,Twitchell,2789,92.76%,0.39%,0.32%,2.69%,1.72%,2.12%
11327,Truesdell,2786,88.62%,6.07%,0.90%,0.39%,1.54%,2.48%
11388,Tomblin,2769,86.42%,9.97%,0.22%,0.25%,1.26%,1.88%
11402,Terhune,2766,91.54%,3.00%,1.34%,0.51%,1.88%,1.74%
11420,Tufts,2759,86.48%,8.70%,0.54%,0.51%,1.67%,2.10%
11440,Townsley,2753,87.58%,7.30%,0.76%,0.76%,1.78%,1.82%
11456,Tweed,2750,91.60%,3.64%,0.36%,0.62%,1.64%,2.15%
11522,Truett,2730,89.89%,6.15%,(S),(S),1.43%,1.54%
11555,Topper,2720,94.67%,1.07%,0.59%,0.51%,1.54%,1.62%
11589,Tomko,2710,96.09%,0.26%,1.07%,0.30%,1.07%,1.22%
11595,Tauber,2708,95.27%,(S),0.89%,(S),0.85%,2.55%
11605,Taub,2705,96.19%,0.63%,0.74%,0.00%,0.55%,1.89%
11622,Tindell,2699,88.33%,6.60%,0.33%,0.52%,2.00%,2.22%
11648,Talarico,2691,94.83%,(S),0.59%,(S),1.00%,3.12%
11669,Triggs,2687,50.76%,42.84%,0.52%,0.33%,2.42%,3.13%
11870,Traub,2638,94.54%,1.10%,0.87%,0.19%,1.21%,2.08%
11877,Toon,2636,80.39%,8.35%,5.08%,1.75%,2.05%,2.39%
11919,Troche,2627,10.96%,2.09%,0.19%,0.23%,0.84%,85.69%
11940,Theiss,2619,95.95%,0.31%,(S),(S),0.95%,2.44%
11942,Toohey,2618,95.38%,(S),0.57%,(S),0.95%,2.48%
11970,Tadeo,2610,5.40%,(S),16.93%,(S),2.03%,75.48%
12059,Trapani,2586,94.24%,(S),0.62%,(S),1.16%,3.56%
12079,Tyre,2581,80.98%,14.68%,0.27%,0.39%,1.28%,2.40%
12121,Topp,2572,88.45%,6.49%,0.62%,0.31%,1.44%,2.68%
12140,Talkington,2566,92.05%,1.33%,0.94%,1.05%,2.49%,2.14%
12140,Tomczak,2566,96.38%,(S),0.23%,(S),0.51%,2.49%
12140,Tuten,2566,88.62%,5.85%,1.33%,0.23%,1.68%,2.30%
12204,Tiernan,2552,95.81%,0.20%,0.51%,0.20%,0.82%,2.47%
12238,Towler,2542,76.63%,19.39%,0.47%,0.47%,1.81%,1.22%
12242,Tuthill,2541,94.49%,1.57%,0.39%,0.35%,1.18%,2.01%
12261,Timko,2537,95.94%,(S),0.71%,(S),0.99%,1.93%
12292,Tomasello,2529,93.40%,0.67%,0.47%,0.28%,0.87%,4.31%
12307,Troiano,2526,94.22%,(S),0.55%,(S),1.07%,3.68%
12348,Timmins,2519,92.02%,3.41%,0.67%,0.24%,1.31%,2.34%
12351,Trosclair,2517,83.08%,8.62%,0.24%,4.17%,1.95%,1.95%
12370,Terpstra,2514,97.14%,(S),0.72%,(S),0.84%,0.88%
12397,Tsao,2508,2.71%,(S),92.90%,(S),3.55%,0.80%
12440,Tobler,2497,75.73%,18.62%,0.56%,0.40%,2.08%,2.60%
12476,Tichenor,2488,91.20%,4.74%,0.68%,0.64%,1.17%,1.57%
12488,Tuma,2484,89.81%,2.78%,0.93%,0.40%,1.57%,4.51%
12683,Tally,2435,77.17%,15.77%,1.48%,1.23%,1.31%,3.04%
12683,Turnipseed,2435,57.13%,38.03%,0.21%,1.03%,1.81%,1.81%
12715,Tiger,2428,43.90%,6.14%,0.66%,38.06%,7.04%,4.20%
12802,Tanguay,2409,96.10%,0.29%,0.58%,0.25%,1.29%,1.49%
12827,Tercero,2403,4.54%,(S),0.83%,(S),0.29%,94.22%
12842,Thoreson,2397,94.87%,0.33%,0.67%,0.42%,1.67%,2.04%
12869,Tietz,2392,95.86%,(S),0.46%,(S),0.42%,2.84%
12881,Touchet,2389,94.81%,0.88%,0.21%,0.21%,0.80%,3.10%
12889,Towles,2386,64.71%,28.50%,0.46%,0.59%,2.18%,3.56%
12916,Turco,2380,94.50%,(S),0.88%,(S),0.63%,3.49%
12978,Tapper,2366,81.49%,13.40%,0.51%,0.34%,2.03%,2.24%
13010,Tanis,2359,74.69%,20.18%,(S),(S),1.74%,2.67%
13023,Torrance,2358,73.92%,21.12%,0.51%,0.34%,2.25%,1.87%
13029,Town,2357,88.21%,5.05%,2.08%,0.85%,2.08%,1.74%
13037,Tant,2355,90.74%,0.85%,3.69%,0.68%,2.29%,1.74%
13042,Thurlow,2354,95.58%,0.51%,0.51%,0.55%,1.06%,1.78%
13065,Taing,2350,3.87%,1.40%,91.36%,0.00%,2.00%,1.36%
13148,Thapa,2328,2.71%,(S),92.57%,(S),2.71%,1.16%
13171,Tedeschi,2321,96.85%,(S),0.47%,(S),0.47%,1.98%
13184,Tollison,2319,93.01%,2.67%,0.86%,1.08%,1.21%,1.16%
13190,Tidd,2317,94.13%,2.46%,0.52%,0.22%,1.21%,1.47%
13278,Truss,2297,31.43%,61.82%,0.26%,0.61%,4.01%,1.87%
13322,Trumbull,2290,92.88%,0.92%,0.61%,0.70%,2.18%,2.71%
13370,Tolar,2279,86.70%,7.63%,1.18%,0.57%,1.67%,2.24%
13376,Torkelson,2277,94.86%,0.26%,0.79%,0.66%,1.54%,1.89%
13383,Toll,2276,90.99%,1.41%,2.77%,0.53%,0.48%,3.82%
13391,Tieu,2275,0.84%,(S),95.69%,(S),2.37%,1.01%
13462,Talmadge,2262,74.85%,12.78%,0.97%,0.62%,3.32%,7.47%
13462,Trottier,2262,84.00%,0.27%,0.40%,10.08%,2.92%,2.34%
13474,Trim,2258,65.54%,29.05%,1.11%,0.44%,1.90%,1.95%
13480,Tiwari,2255,4.35%,3.81%,87.76%,0.62%,2.26%,1.20%
13483,Tutor,2254,91.75%,(S),3.28%,(S),1.69%,2.13%
13497,Taormina,2250,94.09%,0.36%,0.44%,0.00%,0.84%,4.27%
13551,Thaler,2237,92.71%,0.89%,2.24%,0.67%,1.07%,2.41%
13551,Threlkeld,2237,86.54%,8.85%,0.45%,0.31%,1.74%,2.10%
13564,Trang,2236,2.64%,(S),95.04%,(S),1.48%,0.58%
13572,Tocco,2234,96.24%,0.45%,(S),(S),0.81%,2.28%
13646,Thornberry,2219,96.03%,(S),(S),0.41%,1.22%,1.94%
13670,Teegarden,2215,95.35%,(S),0.90%,(S),1.26%,1.85%
13674,Tartaglia,2214,93.36%,(S),0.68%,(S),1.49%,4.11%
13674,Troutt,2214,91.55%,3.75%,0.27%,0.72%,1.31%,2.39%
13690,Tramel,2212,77.31%,15.51%,0.68%,1.54%,2.22%,2.76%
13707,Tandy,2208,73.05%,17.89%,2.36%,1.09%,2.81%,2.81%
13727,Tarvin,2205,79.68%,14.38%,0.59%,0.77%,1.36%,3.22%
13727,Tindle,2205,83.81%,10.07%,0.54%,0.41%,3.04%,2.13%
13764,Touré,2198,2.37%,92.22%,(S),(S),2.59%,2.05%
13775,Thrush,2196,94.76%,0.41%,0.41%,0.27%,1.09%,3.05%
13824,Tindal,2187,52.67%,35.80%,6.17%,0.32%,3.34%,1.69%
13884,Turbeville,2175,94.57%,1.01%,0.51%,0.60%,1.61%,1.70%
13938,Trinkle,2166,94.74%,(S),1.25%,(S),1.52%,1.89%
13944,Taplin,2165,51.55%,44.11%,0.69%,0.51%,1.29%,1.85%
13944,Trego,2165,78.98%,0.60%,0.42%,0.32%,0.79%,18.89%
13955,Tedrow,2162,95.00%,(S),0.88%,(S),1.76%,1.53%
14050,Tiner,2143,88.99%,4.01%,0.51%,1.26%,2.52%,2.71%
14050,Tosh,2143,92.58%,0.70%,1.68%,0.75%,2.94%,1.35%
14058,Tune,2142,79.04%,12.89%,1.77%,1.49%,2.38%,2.43%
14070,Tigner,2138,57.53%,36.58%,0.42%,0.51%,2.53%,2.43%
14119,Tritt,2128,88.82%,2.16%,1.17%,4.09%,0.99%,2.77%
14127,Tank,2127,83.59%,2.30%,10.81%,(S),(S),2.21%
14127,Tostado,2127,4.33%,(S),(S),(S),(S),95.06%
14139,Tien,2125,7.67%,0.28%,87.81%,0.00%,3.81%,0.42%
14223,Toothman,2109,94.69%,0.76%,0.47%,0.76%,1.33%,1.99%
14227,Then,2108,24.43%,0.62%,8.78%,(S),(S),65.75%
14238,Tannehill,2106,83.71%,6.60%,0.76%,2.66%,3.28%,2.99%
14238,Torok,2106,95.49%,0.43%,0.76%,0.24%,1.04%,2.04%
14316,Trivette,2090,97.85%,(S),0.29%,(S),0.57%,1.10%
14316,Tulloch,2090,44.93%,47.03%,0.77%,0.24%,4.11%,2.92%
14374,Tannenbaum,2080,96.35%,0.34%,0.87%,0.24%,0.96%,1.25%
14378,Tardiff,2079,94.32%,(S),0.67%,(S),1.83%,2.60%
14409,Taboada,2074,7.52%,(S),3.52%,(S),0.29%,88.43%
14434,Trivett,2070,95.56%,1.01%,1.26%,(S),1.35%,(S)
14478,Tefft,2062,95.10%,0.29%,0.73%,0.24%,1.50%,2.13%
14511,Tarbox,2055,95.38%,0.83%,0.78%,0.39%,1.12%,1.51%
14532,Tallant,2051,94.25%,0.39%,0.88%,0.78%,1.66%,2.05%
14549,Tynan,2048,93.60%,0.24%,1.07%,0.54%,1.12%,3.42%
14571,Trimm,2044,84.74%,7.93%,0.98%,0.78%,3.13%,2.45%
14591,Tamura,2040,11.67%,0.98%,70.83%,0.29%,13.58%,2.65%
14591,Tarlton,2040,90.49%,5.44%,0.25%,0.25%,2.30%,1.27%
14686,Taranto,2025,91.46%,(S),1.98%,(S),0.94%,5.33%
14749,Taha,2014,71.90%,13.56%,4.82%,1.19%,5.31%,3.23%
14787,Tome,2007,61.68%,1.30%,5.58%,1.30%,1.25%,28.90%
14854,Tiscareño,1994,4.66%,(S),0.35%,(S),(S),94.53%
14878,Townson,1989,75.36%,18.35%,0.65%,1.21%,1.66%,2.77%
14893,Taff,1987,93.26%,2.06%,0.60%,1.21%,1.41%,1.46%
14920,Tahir,1984,16.48%,9.63%,66.58%,(S),5.70%,(S)
14930,Than,1983,2.87%,0.50%,93.90%,0.00%,1.56%,1.16%
14937,Tansey,1981,92.18%,2.32%,0.40%,0.61%,1.77%,2.73%
14957,Toone,1977,85.53%,9.41%,1.47%,0.51%,1.62%,1.47%
14979,Traoré,1973,1.93%,94.02%,(S),(S),1.88%,1.72%
15043,Tobón,1964,6.31%,(S),(S),0.00%,(S),93.38%
15104,Thornsberry,1953,94.21%,1.74%,0.26%,0.72%,1.69%,1.38%
15140,Talamantez,1948,11.86%,(S),0.56%,1.03%,(S),86.24%
15140,Tolan,1948,85.78%,6.01%,1.80%,0.72%,2.36%,3.34%
15268,Tassone,1924,94.85%,(S),0.47%,(S),0.94%,3.27%
15272,Tardif,1923,95.27%,0.78%,(S),(S),1.77%,1.98%
15272,Trosper,1923,86.48%,4.63%,0.47%,3.64%,1.40%,3.38%
15289,Tall,1920,46.61%,36.77%,2.50%,7.08%,3.91%,3.13%
15296,Tickle,1919,96.25%,1.20%,(S),(S),0.73%,1.30%
15355,Tow,1910,78.69%,0.73%,13.72%,1.05%,2.15%,3.66%
15370,TenEyck,1908,90.99%,3.04%,0.52%,0.94%,1.31%,3.20%
15370,Tun,1908,5.03%,0.84%,74.69%,0.00%,2.15%,17.30%
15380,Tolleson,1907,95.02%,0.47%,0.42%,0.79%,1.26%,2.05%
15391,Touchstone,1905,86.51%,7.82%,0.37%,0.63%,1.78%,2.89%
15418,Tonkin,1900,94.68%,(S),0.89%,(S),1.84%,2.21%
15477,Trigueros,1892,4.44%,(S),(S),(S),(S),95.19%
15499,Teer,1889,88.62%,5.56%,1.75%,(S),(S),2.38%
15635,Tooker,1869,93.37%,0.70%,0.91%,0.86%,1.50%,2.68%
15651,Thieme,1866,93.30%,0.32%,0.75%,0.38%,1.88%,3.38%
15709,Tibbitts,1857,92.30%,(S),(S),2.37%,1.18%,3.23%
15712,Thibodaux,1856,92.78%,4.26%,(S),(S),1.02%,1.02%
15734,Torbert,1853,64.98%,30.33%,(S),(S),2.27%,1.40%
15758,Traina,1850,92.97%,0.65%,(S),(S),1.41%,4.49%
15763,Tagle,1849,10.71%,(S),20.88%,(S),2.27%,65.82%
15763,Turnquist,1849,93.13%,2.81%,(S),(S),1.08%,2.33%
15800,Tellier,1843,95.01%,1.52%,0.38%,0.60%,0.87%,1.63%
15818,Tyra,1841,88.16%,6.95%,(S),(S),1.58%,2.61%
15824,Teeple,1840,87.39%,0.43%,0.76%,6.68%,2.77%,1.96%
15833,Tilden,1838,88.63%,1.74%,0.60%,4.62%,1.63%,2.77%
15845,Tidmore,1837,83.34%,11.59%,0.38%,0.82%,2.12%,1.74%
15854,Thang,1836,1.91%,(S),94.99%,(S),1.69%,0.65%
15938,Tardy,1823,63.80%,25.67%,2.74%,(S),(S),5.65%
16004,Tiemann,1814,93.72%,(S),0.72%,(S),1.38%,3.69%
16031,Tarkington,1809,79.82%,12.94%,0.28%,1.44%,2.43%,3.10%
16051,Tischler,1806,95.35%,0.33%,0.39%,0.00%,1.38%,2.55%
16100,Twombly,1798,96.00%,(S),0.61%,(S),1.11%,2.06%
16161,Tellis,1789,23.31%,68.59%,2.96%,0.00%,1.62%,3.52%
16171,Thakur,1787,3.08%,0.95%,92.56%,0.45%,1.96%,1.01%
16228,Thiede,1779,95.90%,0.28%,0.45%,0.51%,1.63%,1.24%
16265,Threet,1773,78.91%,14.55%,0.39%,0.96%,2.93%,2.26%
16295,Tabler,1770,78.19%,9.60%,1.07%,2.43%,6.44%,2.26%
16305,Tippins,1768,62.61%,31.33%,0.57%,0.51%,3.17%,1.81%
16327,Tacker,1765,84.82%,4.99%,1.19%,1.59%,2.38%,5.04%
16327,Tinnin,1765,65.27%,26.46%,0.34%,1.59%,2.78%,3.57%
16338,Tiedemann,1764,94.27%,(S),1.81%,(S),1.19%,1.70%
16343,Tinch,1763,66.36%,30.74%,(S),(S),1.59%,0.79%
16376,Tyrell,1758,53.30%,33.96%,5.18%,0.51%,3.47%,3.58%
16385,Trépanier,1757,92.26%,(S),(S),3.47%,1.37%,1.99%
16395,Teed,1755,93.68%,1.14%,1.14%,0.34%,1.54%,2.17%
16395,Tuohy,1755,96.64%,(S),0.57%,(S),0.68%,1.88%
16415,Turpen,1753,94.41%,(S),0.80%,(S),2.34%,1.88%
16420,Tomberlin,1752,94.18%,2.40%,(S),(S),1.37%,1.37%
16427,Temples,1751,94.00%,1.77%,0.34%,0.34%,1.37%,2.17%
16427,Tieman,1751,95.37%,0.46%,0.97%,0.51%,1.26%,1.43%
16427,Truex,1751,93.89%,(S),0.69%,(S),1.83%,3.20%
16475,Tetrault,1744,94.09%,(S),(S),1.26%,1.15%,2.52%
16494,Tschida,1742,96.50%,(S),0.57%,(S),0.86%,1.66%
16502,Tinkham,1741,95.52%,(S),(S),0.57%,1.32%,2.13%
16502,Trower,1741,66.92%,27.28%,0.34%,1.03%,2.35%,2.07%
16536,Tay,1736,19.47%,9.97%,58.12%,(S),(S),9.91%
16593,Trollinger,1728,83.51%,10.71%,0.69%,0.35%,2.26%,2.49%
16624,Thornley,1725,94.14%,1.74%,(S),(S),1.86%,1.51%
16781,Tariq,1702,3.70%,3.64%,89.07%,0.00%,2.59%,1.00%
16824,Tipps,1697,81.20%,12.67%,0.53%,1.36%,2.18%,2.06%
16856,Thrall,1693,94.74%,0.59%,0.53%,0.35%,1.30%,2.48%
16868,Tilford,1690,75.74%,19.17%,0.41%,0.36%,2.37%,1.95%
16919,Templeman,1682,88.70%,5.29%,1.07%,0.59%,2.14%,2.20%
16984,Tuller,1673,88.88%,6.22%,0.42%,0.54%,1.14%,2.81%
17014,Tebo,1670,89.34%,3.17%,0.36%,2.04%,1.92%,3.17%
17026,Theus,1669,27.14%,66.87%,(S),(S),2.88%,2.34%
17033,Tack,1668,90.71%,2.94%,2.52%,0.42%,0.90%,2.52%
17056,Trombetta,1665,94.95%,0.42%,0.36%,0.30%,0.96%,3.00%
17176,Tawney,1649,92.78%,0.55%,1.39%,0.97%,1.52%,2.79%
17182,Tietjen,1648,94.78%,0.55%,0.55%,0.30%,1.15%,2.67%
17239,Tibbits,1643,92.94%,0.49%,0.97%,1.89%,1.70%,2.01%
17290,Twiss,1637,82.53%,0.37%,0.73%,10.08%,2.20%,4.09%
17337,Turrentine,1630,59.02%,34.79%,(S),(S),2.45%,2.52%
17345,Tonn,1629,91.84%,1.41%,3.19%,0.43%,1.35%,1.78%
17345,Trumbo,1629,81.03%,12.15%,0.68%,0.74%,2.64%,2.76%
17359,Tussey,1627,95.27%,0.31%,0.49%,0.37%,1.54%,2.03%
17367,Tarbell,1626,80.81%,0.74%,0.37%,12.85%,2.28%,2.95%
17379,Tarnowski,1625,95.02%,(S),0.86%,(S),1.54%,2.40%
17419,Tetzlaff,1620,95.37%,(S),(S),0.43%,1.05%,2.72%
17419,Toto,1620,73.95%,5.25%,2.10%,0.00%,0.62%,18.09%
17428,Treacy,1619,94.44%,0.68%,(S),(S),1.11%,3.09%
17463,Tarleton,1614,78.00%,18.15%,(S),(S),2.79%,0.74%
17481,Tann,1612,30.89%,49.63%,13.96%,0.50%,2.79%,2.23%
17521,Thole,1608,94.28%,(S),1.43%,(S),1.00%,2.36%
17530,Trogdon,1606,91.66%,5.23%,0.44%,0.68%,1.12%,0.87%
17541,Tober,1604,81.42%,1.56%,(S),(S),1.68%,13.90%
17559,Tollett,1602,91.26%,3.00%,0.69%,1.06%,1.87%,2.12%
17572,Telfer,1600,79.81%,14.44%,1.00%,0.44%,1.19%,3.13%
17572,Tews,1600,95.63%,0.38%,0.94%,0.00%,1.38%,1.69%
17613,Trombly,1595,95.86%,(S),(S),1.00%,1.32%,1.25%
17639,Tassin,1593,83.55%,12.81%,0.63%,0.31%,1.07%,1.63%
17639,Tat,1593,4.58%,1.19%,91.96%,(S),1.26%,(S)
17651,Turlington,1592,85.62%,8.79%,0.44%,0.44%,1.82%,2.89%
17720,Trovato,1582,93.30%,0.32%,(S),(S),0.57%,5.56%
17775,Twilley,1576,75.70%,19.80%,0.44%,0.76%,2.22%,1.08%
17789,Tennis,1574,93.52%,1.08%,0.38%,0.76%,1.21%,3.05%
17789,Tunney,1574,88.82%,2.35%,0.44%,5.65%,1.21%,1.52%
17809,Treanor,1572,94.34%,(S),0.64%,(S),1.40%,2.93%
17839,Treadaway,1568,92.35%,2.30%,0.51%,1.40%,1.40%,2.04%
17874,Tourville,1565,95.14%,(S),0.89%,(S),1.85%,1.60%
17883,Towell,1564,87.92%,5.18%,1.02%,1.21%,1.92%,2.75%
17927,Theroux,1559,95.83%,(S),0.64%,(S),1.60%,1.28%
17951,Tee,1557,30.25%,11.11%,50.74%,2.57%,2.89%,2.44%
17958,Tuazon,1556,2.63%,(S),89.72%,(S),4.05%,3.53%
18007,Teo,1550,4.39%,(S),62.65%,(S),5.61%,26.26%
18007,Tippit,1550,84.77%,9.10%,0.52%,1.61%,1.55%,2.45%
18007,Tope,1550,89.55%,2.52%,1.61%,0.71%,1.61%,4.00%
18028,Toby,1548,60.01%,29.59%,1.87%,3.17%,1.87%,3.49%
18078,Tirrell,1542,92.41%,2.33%,(S),(S),2.01%,2.14%
18128,Tell,1536,59.44%,29.95%,2.28%,0.39%,3.26%,4.69%
18166,Tapscott,1532,74.28%,19.19%,(S),(S),3.07%,2.61%
18177,Trillo,1531,18.35%,(S),2.35%,(S),0.98%,77.99%
18208,Troxler,1528,74.28%,21.53%,(S),(S),1.96%,1.83%
18311,Triolo,1514,94.06%,0.46%,0.33%,0.00%,0.86%,4.29%
18326,Terrero,1512,2.91%,1.12%,(S),(S),(S),95.57%
18337,Teves,1511,47.52%,(S),30.64%,(S),8.93%,12.31%
18385,Thierry,1506,38.38%,48.47%,(S),(S),4.78%,7.37%
18457,Tiburcio,1499,4.34%,0.60%,10.21%,(S),(S),84.59%
18478,Tadros,1496,92.58%,0.60%,1.00%,0.00%,2.94%,2.87%
18478,Touchette,1496,91.58%,2.81%,(S),(S),2.07%,2.74%
18529,Tignor,1489,92.75%,3.69%,(S),(S),1.21%,1.54%
18614,Tevis,1479,76.94%,15.48%,0.61%,0.81%,2.70%,3.45%
18648,Tocci,1475,95.12%,(S),0.41%,(S),1.42%,2.92%
18648,Topham,1475,95.93%,(S),0.47%,(S),1.15%,2.24%
18724,Trafton,1467,85.34%,10.02%,(S),(S),1.36%,2.59%
18734,Tadesse,1465,1.09%,96.04%,0.61%,(S),1.57%,(S)
18751,Tousignant,1463,95.90%,0.34%,0.48%,0.62%,0.41%,2.26%
18757,Thein,1462,56.98%,(S),37.89%,(S),2.05%,2.33%
18778,Taube,1460,94.79%,(S),1.23%,(S),1.37%,2.26%
18808,Toews,1456,96.09%,(S),0.82%,(S),0.55%,2.27%
18819,Tessmer,1455,97.53%,(S),(S),(S),0.48%,1.51%
18841,Tabron,1452,6.82%,81.68%,4.06%,(S),3.99%,(S)
18841,Texeira,1452,47.87%,(S),7.71%,(S),11.91%,25.69%
18888,Turano,1446,94.67%,(S),0.69%,(S),0.90%,3.53%
19075,Tesfaye,1427,1.19%,96.50%,0.42%,(S),1.26%,(S)
19097,Trager,1425,95.23%,0.35%,0.77%,0.00%,0.98%,2.67%
19105,Teodoro,1424,17.91%,(S),33.64%,(S),2.81%,45.08%
19131,Tiede,1421,96.41%,(S),0.84%,(S),0.63%,1.20%
19152,Traywick,1418,81.88%,14.32%,0.56%,0.71%,1.41%,1.13%
19210,Ternes,1413,95.19%,(S),0.50%,(S),1.34%,2.41%
19223,Townsel,1412,17.07%,77.34%,0.64%,0.42%,3.33%,1.20%
19242,Torpey,1409,95.46%,0.64%,0.50%,0.85%,0.64%,1.92%
19266,Titsworth,1407,77.54%,14.21%,0.43%,2.06%,2.20%,3.55%
19282,Taunton,1405,91.96%,3.91%,(S),(S),1.49%,1.64%
19341,Tripathi,1399,2.22%,(S),94.28%,(S),2.43%,0.64%
19398,Toor,1393,16.08%,1.01%,77.32%,0.36%,4.45%,0.79%
19416,Tokarz,1392,97.77%,(S),(S),(S),(S),1.51%
19498,Taddeo,1385,93.65%,(S),0.51%,(S),1.81%,3.83%
19498,Tedrick,1385,92.20%,3.61%,0.51%,0.58%,1.16%,1.95%
19513,Touch,1384,10.04%,0.72%,84.03%,0.65%,3.32%,1.23%
19513,Tubb,1384,92.99%,1.45%,0.58%,0.51%,1.37%,3.11%
